game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,0,+39.544,+55.084,+33.049,+28.602,+21.578,+44.379,+23.931,+28.841,+26.839,+45.547,+22.605,+16.366,+42.421,+45.893,+36.047,+31.901,+30.623,+12.237,+34.586,+32.431,+95.199,+97.913,+104.322,+103.043,+97.768,+104.802,+97.122,+102.869,+103.350,+96.298,+95.067,+103.905,+99.442,+100.503,+103.962,+96.213,+104.735,+100.590,+104.909,+97.813
0,1,+20.659,+21.696,+25.647,+23.812,+30.403,+39.463,+33.265,+17.246,+33.776,+46.050,+31.766,+11.835,+29.293,+23.276,+28.008,+22.052,+26.263,+19.214,+16.472,+26.862,+99.785,+96.541,+104.962,+101.020,+101.690,+95.382,+99.546,+97.142,+104.128,+95.747,+102.326,+97.816,+101.059,+96.414,+102.082,+96.809,+100.196,+103.032,+97.509,+101.641
0,2,+32.712,+28.081,+20.933,+17.976,+43.190,+46.080,+35.237,+23.760,+35.274,+29.421,+36.754,+33.886,+22.386,+41.796,+39.640,+22.520,+22.924,+33.517,+24.772,+32.129,+97.675,+96.724,+103.658,+102.869,+103.730,+95.626,+102.279,+104.349,+95.661,+97.615,+98.882,+95.200,+99.641,+104.154,+100.157,+97.911,+102.842,+100.874,+99.415,+95.014
0,3,+19.403,+23.104,+24.042,+30.380,+18.657,+31.031,+41.475,+25.690,+41.984,+57.972,+27.915,+28.264,+27.367,+32.299,+35.216,+43.300,+32.920,+38.474,+36.830,+21.083,+98.629,+97.291,+104.526,+100.693,+102.674,+97.916,+99.904,+97.757,+104.142,+103.961,+104.870,+104.758,+97.871,+95.705,+101.862,+97.786,+97.574,+96.821,+97.366,+101.443
0,4,+26.111,+24.695,+39.003,+28.338,+50.250,+21.762,+36.477,+30.604,+46.667,+22.685,+37.364,+7.204,+32.043,+36.171,+39.194,+23.327,+37.653,+10.405,+22.272,+31.414,+101.191,+95.604,+96.786,+103.240,+97.408,+98.288,+96.382,+103.471,+104.481,+101.450,+101.353,+100.461,+101.248,+96.461,+104.820,+104.499,+104.243,+97.976,+104.240,+98.044
0,5,+19.370,+28.905,+35.558,+46.225,+33.191,+43.937,+31.213,+52.112,+34.130,+31.435,+26.827,+42.478,+29.307,+30.868,+51.939,+24.653,+37.848,+26.085,+15.842,+17.671,+98.121,+103.861,+95.269,+104.277,+100.556,+100.269,+104.652,+95.211,+100.244,+97.670,+100.906,+103.666,+95.298,+97.564,+96.030,+99.726,+99.958,+96.700,+103.333,+95.904
0,6,+24.849,+40.751,+29.130,+32.492,+45.037,+34.071,+41.352,+23.080,+37.605,+45.389,+22.769,+35.113,+26.723,+43.120,+26.744,+34.404,+28.614,+22.407,+26.210,+15.315,+101.899,+95.356,+104.108,+95.455,+102.590,+99.998,+95.303,+95.638,+100.548,+96.461,+100.097,+95.265,+98.711,+100.117,+100.749,+97.569,+95.617,+95.987,+102.878,+100.500
0,7,+36.064,+41.985,+23.568,+26.907,+29.957,+30.284,+29.448,+11.974,+34.465,+36.477,+46.229,+30.263,+40.071,+35.201,+24.155,+24.932,+31.913,+46.918,+25.096,+19.446,+99.359,+101.962,+95.766,+104.301,+95.391,+101.474,+96.066,+97.085,+101.060,+103.449,+96.373,+103.814,+100.050,+103.398,+102.452,+97.310,+101.075,+102.003,+103.688,+95.450
0,8,+50.367,+36.453,+22.103,+20.143,+14.709,+28.621,+45.715,+42.905,+37.594,+50.884,+32.268,+33.152,+26.752,+26.707,+33.677,+33.923,+14.415,+31.549,+23.834,+28.412,+99.596,+104.581,+103.319,+103.987,+104.062,+102.798,+97.543,+98.755,+101.239,+97.546,+95.568,+99.239,+102.945,+102.729,+98.396,+101.802,+100.206,+99.758,+101.849,+95.351
0,9,+34.519,+31.175,+37.464,+26.986,+33.666,+15.288,+44.916,+23.405,+13.797,+33.109,+20.888,+20.477,+49.311,+32.981,+23.808,+24.160,+26.939,+13.273,+35.129,+46.937,+95.278,+99.005,+96.774,+101.370,+104.697,+102.155,+99.662,+104.732,+97.565,+97.160,+97.872,+98.236,+95.394,+104.576,+98.345,+99.414,+100.555,+95.120,+98.979,+101.240
0,10,+34.518,+50.088,+17.945,+21.888,+32.947,+16.798,+29.203,+32.977,+19.875,+34.343,+39.140,+33.088,+28.440,+41.763,+32.247,+28.385,+8.913,+20.127,+30.217,+50.677,+96.497,+101.209,+97.468,+101.691,+100.719,+102.632,+98.942,+101.644,+103.161,+104.269,+96.717,+104.477,+100.310,+99.613,+96.528,+103.009,+99.998,+104.054,+104.622,+95.839
0,11,+44.811,+38.686,+30.438,+13.927,+37.195,+26.700,+31.085,+29.622,+29.980,+24.326,+34.597,+21.969,+44.293,+33.329,+29.101,+19.705,+38.651,+23.395,+37.682,+28.007,+96.518,+100.331,+104.111,+98.686,+98.523,+96.356,+95.712,+99.009,+104.608,+100.404,+102.383,+98.802,+98.125,+99.744,+102.922,+98.334,+95.420,+95.445,+96.515,+102.751
0,12,+22.771,+21.385,+18.343,+21.437,+40.865,+56.024,+20.638,+21.478,+23.201,+38.053,+46.367,+20.324,+13.592,+14.654,+34.575,+26.669,+48.935,+34.353,+10.814,+30.610,+97.403,+95.425,+95.750,+98.402,+97.058,+100.449,+104.021,+96.040,+97.553,+96.299,+102.979,+98.421,+98.427,+102.049,+95.870,+104.078,+104.334,+95.306,+103.314,+96.912
0,13,+26.208,+22.366,+13.345,+30.697,+33.936,+33.599,+38.286,+30.688,+16.600,+22.821,+22.750,+37.289,+17.128,+37.538,+27.446,+33.510,+26.988,+19.846,+28.190,+20.450,+102.455,+104.652,+104.760,+100.010,+104.213,+101.934,+101.778,+103.549,+97.482,+103.137,+103.126,+102.688,+95.944,+97.618,+99.136,+97.541,+97.916,+99.785,+97.317,+95.805
