game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,0,+99.544,+115.084,+93.049,+88.602,+81.578,+104.379,+83.931,+88.841,+86.839,+105.547,+82.605,+76.366,+102.421,+105.893,+96.047,+91.901,+90.623,+72.237,+94.586,+92.431,+95.199,+97.913,+104.322,+103.043,+97.768,+104.802,+97.122,+102.869,+103.350,+96.298,+95.067,+103.905,+99.442,+100.503,+103.962,+96.213,+104.735,+100.590,+104.909,+97.813
0,1,+81.189,+113.242,+105.993,+102.385,+104.403,+91.208,+97.334,+97.787,+96.452,+85.351,+108.372,+90.229,+103.138,+83.751,+99.595,+112.853,+93.889,+85.731,+99.630,+93.935,+99.072,+100.468,+101.203,+99.282,+98.872,+103.212,+95.867,+103.718,+95.778,+98.416,+100.182,+97.600,+98.403,+95.412,+99.872,+97.101,+97.746,+101.740,+98.169,+103.467
0,2,+90.901,+94.107,+93.127,+79.123,+92.864,+80.652,+84.803,+83.296,+107.173,+103.800,+75.594,+96.200,+88.785,+87.530,+84.288,+83.302,+83.863,+64.830,+92.320,+80.888,+99.590,+100.614,+98.807,+95.188,+98.407,+95.832,+95.729,+101.631,+102.663,+97.781,+104.037,+103.059,+96.038,+97.870,+99.398,+103.433,+98.473,+101.584,+103.902,+99.840
0,3,+94.220,+103.679,+95.416,+88.925,+73.466,+85.617,+85.365,+85.575,+84.249,+110.235,+87.104,+84.645,+93.105,+81.689,+87.941,+93.250,+84.905,+73.064,+84.325,+74.224,+97.589,+102.903,+101.070,+102.647,+96.677,+104.482,+101.006,+95.659,+96.104,+98.749,+100.795,+103.979,+103.274,+104.943,+104.385,+96.929,+103.262,+104.437,+103.740,+95.704
0,4,+95.516,+86.196,+83.112,+90.574,+102.653,+108.832,+82.314,+69.534,+84.741,+103.707,+99.350,+81.480,+96.669,+98.122,+76.239,+82.272,+95.026,+87.394,+88.286,+88.113,+103.499,+103.534,+104.400,+100.577,+104.199,+99.157,+98.019,+98.311,+104.881,+100.950,+100.487,+97.008,+100.605,+95.082,+97.316,+95.229,+98.320,+102.027,+97.653,+104.639
0,5,+84.155,+85.096,+99.900,+90.263,+106.918,+94.465,+101.749,+90.697,+67.742,+79.319,+98.793,+79.837,+91.683,+89.957,+89.448,+90.181,+80.457,+86.907,+93.660,+92.955,+101.304,+103.449,+103.336,+102.742,+101.060,+95.135,+96.066,+95.450,+102.285,+101.474,+103.669,+99.528,+99.359,+99.664,+101.406,+99.727,+102.003,+102.920,+102.452,+102.554
0,6,+94.889,+79.801,+100.298,+69.806,+78.367,+76.505,+89.460,+85.539,+96.772,+90.879,+83.672,+81.887,+90.187,+105.637,+90.932,+84.290,+101.545,+91.275,+89.136,+102.886,+100.107,+100.724,+101.696,+95.451,+97.384,+104.936,+98.268,+101.485,+101.655,+103.905,+101.747,+98.065,+101.874,+96.203,+102.715,+97.587,+100.588,+101.369,+104.399,+98.954
0,7,+100.767,+85.436,+75.212,+73.697,+88.773,+83.792,+101.245,+86.367,+98.923,+107.836,+81.786,+103.254,+83.051,+78.867,+85.855,+94.669,+89.008,+91.503,+76.084,+91.619,+101.445,+99.033,+95.670,+101.873,+95.251,+100.941,+104.005,+102.454,+100.523,+100.287,+104.445,+102.226,+103.345,+95.964,+95.290,+103.493,+101.909,+97.642,+103.389,+98.234
0,8,+96.558,+92.519,+100.698,+97.952,+92.270,+108.622,+99.087,+80.498,+84.526,+86.557,+72.147,+88.704,+86.740,+87.894,+94.650,+88.072,+88.471,+84.097,+110.478,+93.508,+101.087,+98.571,+97.470,+100.677,+97.398,+95.373,+99.454,+100.184,+95.323,+98.826,+98.564,+103.522,+96.773,+97.300,+101.199,+96.846,+104.526,+102.348,+98.983,+95.529
0,9,+90.153,+87.643,+99.956,+87.785,+83.982,+74.163,+101.024,+88.140,+97.930,+86.007,+93.291,+93.382,+86.012,+58.887,+89.757,+105.567,+86.161,+103.362,+82.140,+94.490,+102.627,+104.870,+101.087,+99.889,+96.548,+102.293,+97.360,+100.634,+101.010,+100.025,+102.189,+103.574,+98.942,+98.957,+104.874,+103.286,+101.288,+104.156,+103.844,+104.876
