game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,0,+45.243,+23.010,+33.780,+51.905,+145.179,+107.733,+56.908,+70.288,+2.284,+24.486,+76.438,+92.107,+109.464,+60.234,+122.170,+42.156,+40.491,+51.901,+83.289,+17.076,+100.025,+99.306,+98.070,+103.286,+103.009,+95.773,+97.582,+100.454,+100.324,+100.714,+103.962,+98.533,+103.537,+99.816,+100.962,+95.260,+96.659,+99.692,+103.679,+97.100
0,1,+125.820,+121.860,+31.295,+36.042,+31.146,+84.261,+63.928,+42.862,+8.655,+50.596,+56.760,+69.409,+10.247,+106.951,+66.009,+2.444,+89.708,+37.044,+189.087,+55.061,+104.642,+103.286,+97.699,+101.740,+98.242,+100.360,+102.274,+99.221,+101.430,+101.786,+98.681,+96.507,+103.248,+98.221,+104.055,+98.263,+102.284,+95.572,+98.491,+95.251
0,2,+31.240,+53.448,+60.523,+43.114,+21.319,+33.059,+19.522,+18.108,+72.372,+24.697,+9.592,+1.262,+31.901,+172.327,+14.954,+83.226,+0.212,+52.677,+93.881,+30.933,+98.946,+100.317,+101.443,+96.527,+98.133,+103.322,+100.610,+97.876,+103.608,+101.831,+103.907,+101.086,+102.211,+103.720,+95.625,+96.544,+97.291,+99.892,+98.629,+103.682
0,3,+50.921,+57.649,+68.693,+55.306,+73.444,+52.778,+93.107,+2.007,+49.950,+33.917,+8.170,+7.828,+44.004,+29.537,+36.767,+21.076,+72.054,+36.815,+33.799,+33.152,+96.297,+102.653,+103.662,+96.829,+101.593,+96.392,+96.963,+102.075,+98.268,+96.377,+101.594,+103.352,+99.865,+102.811,+96.564,+95.374,+96.549,+103.364,+99.580,+104.153
0,4,+101.193,+6.331,+51.665,+39.551,+31.986,+110.228,+31.623,+99.355,+81.842,+18.634,+40.862,+38.785,+70.149,+6.557,+73.722,+83.545,+84.796,+3.864,+47.403,+74.077,+100.725,+98.061,+102.183,+102.645,+103.955,+99.785,+102.056,+99.440,+104.771,+102.257,+97.170,+104.684,+98.419,+103.998,+102.950,+97.924,+97.191,+98.302,+103.030,+97.857
0,5,+13.743,+23.944,+32.162,+139.611,+123.964,+59.388,+113.664,+18.766,+31.577,+4.064,+34.321,+83.857,+44.962,+131.769,+63.439,+26.884,+72.740,+94.812,+31.046,+34.256,+97.376,+103.157,+96.754,+98.057,+103.024,+100.299,+97.994,+98.381,+98.559,+95.767,+102.414,+96.377,+103.048,+104.813,+101.747,+101.501,+101.552,+95.168,+99.018,+98.405
0,6,+42.321,+32.655,+61.655,+73.712,+13.664,+27.841,+0.377,+18.422,+35.524,+44.173,+118.315,+125.056,+61.493,+73.469,+53.901,+34.940,+94.979,+41.890,+79.446,+51.572,+97.526,+98.185,+102.199,+102.289,+98.449,+97.522,+95.851,+104.712,+98.992,+101.943,+98.208,+95.159,+99.094,+95.232,+103.261,+102.963,+104.362,+96.499,+96.542,+102.636
0,7,+84.068,+145.613,+64.870,+84.604,+75.882,+1.373,+37.490,+77.700,+92.545,+25.168,+124.184,+60.909,+120.731,+88.371,+36.361,+39.421,+90.445,+13.306,+12.805,+46.910,+95.202,+97.446,+98.755,+95.636,+95.220,+100.255,+103.438,+103.195,+98.144,+96.495,+100.501,+95.212,+102.596,+104.248,+99.230,+97.318,+104.486,+102.345,+99.354,+97.415
0,8,+20.709,+36.359,+34.955,+57.267,+68.410,+47.980,+46.009,+69.547,+40.580,+43.221,+3.656,+88.327,+76.316,+8.278,+45.601,+51.099,+42.165,+89.203,+30.066,+100.039,+104.608,+99.155,+102.629,+99.756,+99.469,+100.192,+97.110,+98.398,+99.438,+100.129,+102.922,+98.976,+95.748,+96.073,+100.440,+103.200,+96.507,+102.563,+99.511,+99.744
0,9,+132.064,+20.439,+108.236,+43.599,+66.716,+100.094,+45.891,+33.499,+87.667,+41.136,+40.947,+111.745,+49.356,+130.981,+19.017,+19.864,+91.292,+45.621,+5.940,+10.561,+100.615,+96.481,+104.232,+104.075,+97.981,+98.251,+101.659,+95.801,+97.723,+95.328,+104.702,+99.040,+98.542,+96.070,+103.793,+102.137,+98.510,+99.762,+104.848,+100.954
