game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,0,+178.633,+225.253,+159.146,+145.806,+124.734,+193.136,+131.793,+146.523,+140.517,+196.640,+127.816,+109.097,+187.264,+197.678,+168.140,+155.702,+151.869,+96.710,+163.759,+157.294,+95.199,+97.913,+104.322,+103.043,+97.768,+104.802,+97.122,+102.869,+103.350,+96.298,+95.067,+103.905,+99.442,+100.503,+103.962,+96.213,+104.735,+100.590,+104.909,+97.813
0,1,+142.101,+123.132,+202.561,+233.915,+108.543,+118.210,+133.927,+171.077,+164.069,+162.468,+113.008,+119.148,+129.312,+143.744,+142.366,+150.366,+146.987,+120.615,+116.350,+182.803,+97.419,+96.527,+99.904,+104.526,+100.647,+102.674,+102.211,+96.821,+101.434,+103.322,+104.183,+95.134,+95.690,+103.438,+104.541,+96.544,+97.757,+103.379,+100.693,+98.855
0,2,+182.163,+170.905,+150.787,+103.528,+168.238,+195.830,+103.169,+121.957,+149.012,+136.421,+148.742,+162.230,+221.359,+137.866,+161.349,+130.685,+160.040,+118.194,+103.529,+177.987,+103.881,+103.849,+100.348,+102.529,+102.943,+101.817,+98.592,+104.900,+102.755,+104.955,+99.278,+101.957,+102.673,+102.690,+96.370,+101.956,+98.615,+97.779,+98.168,+102.501
0,3,+157.558,+141.954,+140.462,+179.489,+132.854,+163.647,+169.131,+109.414,+114.273,+181.085,+148.000,+134.385,+173.001,+177.039,+146.347,+186.570,+133.980,+137.272,+178.494,+170.725,+95.174,+98.692,+96.017,+99.718,+98.944,+96.888,+100.159,+99.127,+97.611,+103.327,+98.609,+102.574,+99.799,+95.038,+98.027,+98.109,+100.790,+101.503,+96.794,+96.052
0,4,+92.049,+115.617,+174.159,+151.829,+87.595,+199.100,+173.270,+124.311,+111.264,+206.804,+146.273,+129.602,+150.728,+150.447,+152.899,+224.452,+143.073,+124.156,+116.140,+220.548,+96.619,+104.849,+101.171,+100.555,+99.679,+102.160,+97.456,+96.912,+100.581,+95.775,+95.870,+101.551,+97.512,+99.599,+96.153,+97.561,+96.479,+97.403,+96.268,+104.730
0,5,+92.627,+185.890,+123.047,+153.239,+146.595,+145.514,+122.389,+99.209,+119.813,+162.576,+189.092,+123.173,+182.256,+93.386,+113.804,+108.423,+96.548,+111.377,+205.540,+113.084,+102.666,+96.529,+101.283,+97.640,+100.613,+102.511,+98.446,+96.471,+97.337,+98.156,+98.345,+103.375,+104.273,+102.893,+98.503,+96.436,+100.777,+97.274,+103.214,+96.677
0,6,+154.765,+160.331,+138.420,+161.245,+149.832,+153.658,+135.472,+150.890,+160.794,+154.176,+171.641,+88.927,+168.917,+124.285,+121.063,+169.284,+180.065,+94.506,+167.261,+131.789,+102.628,+95.133,+103.929,+102.772,+98.853,+103.516,+101.377,+98.171,+103.586,+101.376,+98.188,+103.754,+103.950,+98.216,+97.754,+97.132,+101.587,+101.361,+95.770,+98.819
0,7,+126.393,+179.206,+127.868,+124.190,+182.153,+174.657,+187.290,+109.674,+115.297,+176.479,+190.214,+134.274,+182.123,+152.840,+149.001,+177.421,+137.354,+131.367,+154.379,+111.975,+96.406,+98.347,+97.499,+103.938,+100.788,+96.708,+98.574,+100.162,+103.524,+104.281,+103.496,+100.070,+100.237,+99.025,+97.363,+101.830,+102.424,+103.456,+96.126,+102.094
0,8,+99.781,+125.546,+158.691,+165.490,+153.136,+157.386,+163.504,+158.537,+144.753,+127.936,+107.577,+177.168,+177.731,+63.165,+189.854,+159.066,+145.337,+144.586,+158.290,+129.606,+96.206,+102.242,+100.662,+96.431,+103.401,+95.994,+96.454,+98.527,+103.552,+100.242,+98.894,+97.571,+100.168,+101.796,+100.226,+104.577,+95.866,+102.799,+98.542,+102.589
0,9,+193.188,+200.102,+152.058,+138.657,+138.367,+216.001,+150.010,+131.555,+126.262,+162.902,+177.412,+134.275,+113.762,+85.041,+176.113,+139.654,+128.584,+165.702,+127.051,+178.724,+98.354,+101.792,+103.250,+97.451,+102.847,+104.535,+97.137,+100.808,+104.543,+99.609,+100.397,+97.158,+99.065,+95.352,+101.754,+99.605,+99.656,+98.663,+102.842,+99.173
