game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,0,+159.544,+175.084,+153.049,+148.602,+141.578,+164.379,+143.931,+148.841,+146.839,+165.547,+142.605,+136.366,+162.421,+165.893,+156.047,+151.901,+150.623,+132.237,+154.586,+152.431,+95.199,+97.913,+104.322,+103.043,+97.768,+104.802,+97.122,+102.869,+103.350,+96.298,+95.067,+103.905,+99.442,+100.503,+103.962,+96.213,+104.735,+100.590,+104.909,+97.813
0,1,+140.345,+158.176,+154.440,+149.075,+148.088,+142.568,+159.206,+127.709,+147.087,+173.017,+162.893,+161.735,+140.090,+146.398,+171.383,+152.746,+140.308,+144.834,+128.210,+139.356,+95.960,+103.530,+100.142,+97.432,+102.810,+96.438,+103.122,+100.377,+102.473,+102.950,+95.177,+102.591,+97.884,+102.064,+97.898,+96.351,+104.756,+104.434,+100.227,+100.008
0,2,+150.831,+143.697,+147.406,+150.923,+146.954,+146.535,+135.933,+162.180,+174.535,+148.737,+142.872,+154.905,+137.945,+140.106,+131.494,+142.180,+139.816,+141.593,+163.389,+152.576,+99.465,+99.388,+99.679,+99.924,+96.493,+101.902,+97.091,+103.739,+98.562,+102.038,+95.868,+98.589,+104.772,+96.093,+100.922,+101.519,+104.819,+97.447,+97.111,+97.545
0,3,+138.729,+140.786,+157.642,+158.029,+150.646,+149.645,+160.679,+155.881,+163.614,+150.767,+161.220,+134.976,+154.817,+153.452,+161.389,+145.804,+147.246,+137.741,+180.660,+149.998,+103.554,+104.249,+98.774,+99.569,+99.118,+96.610,+95.107,+97.088,+96.732,+98.241,+102.962,+104.419,+104.226,+95.306,+100.228,+95.608,+99.249,+102.183,+103.321,+100.065
0,4,+158.931,+148.735,+145.110,+143.869,+147.095,+142.005,+148.246,+133.733,+153.189,+137.905,+157.110,+161.143,+147.969,+136.597,+135.395,+144.306,+166.130,+149.045,+141.699,+143.321,+100.013,+95.307,+99.828,+104.515,+95.681,+97.651,+98.942,+96.375,+104.503,+103.960,+104.214,+97.330,+102.154,+95.749,+104.867,+103.075,+96.426,+101.534,+101.279,+96.257
0,5,+161.002,+127.459,+139.020,+151.630,+150.797,+150.893,+163.731,+145.928,+142.815,+149.840,+144.281,+150.425,+148.615,+142.925,+137.669,+146.239,+143.206,+139.743,+145.714,+154.794,+101.666,+102.715,+95.473,+98.637,+101.577,+101.643,+97.114,+95.923,+97.526,+104.131,+103.569,+99.720,+103.480,+102.430,+98.125,+104.631,+98.713,+99.953,+101.602,+98.390
0,6,+156.186,+145.631,+163.092,+171.572,+161.288,+139.796,+146.484,+153.970,+148.405,+144.074,+145.370,+148.222,+145.859,+149.467,+152.315,+145.900,+152.850,+146.192,+144.587,+154.235,+101.746,+104.394,+104.298,+102.053,+100.445,+95.917,+97.904,+101.283,+95.745,+101.545,+102.745,+98.513,+96.703,+96.532,+95.713,+102.043,+104.314,+96.362,+101.015,+97.896
0,7,+141.804,+150.234,+172.983,+136.641,+154.188,+143.776,+138.077,+165.733,+144.368,+146.047,+152.562,+136.565,+150.065,+137.659,+166.305,+138.385,+145.116,+142.338,+176.182,+162.671,+96.008,+100.161,+98.171,+97.116,+103.384,+99.568,+101.317,+104.527,+100.025,+101.579,+101.822,+103.041,+95.579,+99.590,+99.480,+95.253,+96.438,+99.100,+96.055,+97.246
0,8,+137.557,+143.045,+173.804,+151.883,+135.822,+149.202,+163.054,+140.305,+148.728,+152.535,+162.172,+133.057,+153.113,+144.913,+164.034,+145.949,+141.799,+142.511,+146.800,+130.784,+95.822,+98.949,+97.895,+100.593,+97.440,+95.412,+100.062,+104.983,+95.519,+95.466,+95.246,+101.314,+96.677,+100.830,+96.522,+96.600,+96.360,+100.610,+100.609,+99.163
0,9,+158.125,+137.184,+143.291,+139.075,+167.907,+156.705,+153.312,+142.812,+142.751,+150.466,+147.774,+150.456,+147.484,+146.203,+162.289,+141.222,+148.643,+144.928,+157.621,+146.405,+95.870,+99.487,+101.701,+100.223,+103.131,+102.603,+96.074,+95.084,+98.762,+98.602,+95.098,+100.819,+103.949,+95.450,+97.810,+103.134,+103.867,+101.832,+97.929,+97.945
0,10,+125.844,+141.491,+134.213,+149.028,+162.150,+145.237,+151.335,+148.115,+141.040,+160.253,+149.363,+159.574,+148.422,+154.045,+154.054,+168.817,+149.809,+137.148,+146.693,+150.656,+98.536,+99.658,+101.670,+102.522,+96.063,+97.797,+103.043,+103.063,+101.777,+98.385,+97.905,+103.766,+98.435,+103.187,+101.949,+97.100,+101.910,+100.763,+101.564,+95.889
0,11,+149.373,+146.611,+142.037,+142.331,+164.640,+149.668,+129.441,+152.404,+161.265,+170.602,+150.840,+144.096,+149.423,+150.879,+132.629,+141.680,+155.760,+145.428,+153.261,+154.833,+96.906,+97.306,+101.257,+100.333,+101.266,+102.661,+97.556,+102.221,+103.325,+100.054,+95.000,+103.839,+95.943,+96.495,+97.513,+102.515,+98.009,+103.994,+97.796,+104.238
0,12,+143.659,+153.390,+150.733,+153.113,+144.760,+155.972,+155.893,+144.455,+132.002,+174.803,+145.298,+158.926,+149.266,+157.991,+163.050,+142.541,+154.934,+134.970,+154.007,+145.516,+103.113,+96.814,+102.185,+97.752,+102.427,+104.683,+95.177,+102.143,+98.524,+100.522,+95.278,+100.128,+97.658,+103.810,+95.055,+97.039,+96.305,+97.573,+97.749,+95.981
0,13,+152.920,+152.108,+145.346,+158.308,+154.631,+137.192,+164.227,+142.101,+166.178,+155.602,+144.882,+148.516,+159.265,+138.242,+153.145,+155.756,+135.230,+132.128,+173.165,+137.160,+101.373,+97.493,+98.594,+99.242,+97.530,+96.498,+95.965,+100.559,+97.376,+95.344,+104.498,+99.722,+95.037,+97.506,+101.166,+104.170,+100.572,+103.434,+103.484,+100.125
0,14,+145.207,+138.441,+152.846,+146.930,+143.358,+144.494,+172.063,+146.231,+158.384,+129.656,+138.351,+149.059,+152.493,+138.073,+144.608,+163.305,+138.309,+150.305,+148.843,+145.031,+95.754,+96.187,+100.565,+98.052,+104.789,+96.913,+99.025,+96.991,+95.216,+97.622,+97.649,+95.467,+96.482,+95.558,+96.632,+98.234,+97.899,+104.760,+103.399,+101.174
0,15,+129.215,+163.948,+166.880,+154.399,+168.296,+158.225,+143.468,+147.457,+156.603,+153.021,+157.520,+151.600,+152.469,+160.353,+162.665,+144.796,+140.045,+145.583,+162.183,+142.166,+101.593,+99.769,+103.782,+103.705,+95.943,+100.895,+95.421,+98.136,+95.655,+101.604,+101.184,+95.361,+95.397,+99.374,+99.139,+103.417,+103.192,+102.177,+96.107,+98.138
0,16,+125.652,+153.544,+151.046,+150.073,+148.994,+158.436,+165.171,+131.633,+144.457,+141.473,+151.278,+143.704,+142.801,+174.958,+139.144,+147.955,+148.683,+152.636,+143.035,+134.567,+95.983,+98.558,+98.679,+102.253,+101.724,+96.031,+96.247,+99.087,+98.719,+103.174,+97.836,+102.091,+103.413,+97.079,+104.498,+98.689,+100.227,+103.081,+101.910,+95.644
0,17,+138.187,+152.808,+137.401,+142.711,+158.605,+139.885,+140.853,+158.059,+145.095,+143.952,+145.598,+135.662,+146.437,+139.876,+163.013,+168.803,+155.626,+155.402,+158.635,+149.122,+100.367,+103.336,+104.119,+100.527,+96.235,+103.167,+104.376,+99.646,+99.200,+102.546,+103.990,+100.325,+97.604,+104.091,+98.409,+96.674,+98.470,+99.498,+98.423,+102.285
0,18,+158.498,+148.247,+168.862,+138.425,+161.140,+150.574,+151.807,+136.502,+136.388,+135.775,+131.972,+143.229,+138.708,+147.431,+144.512,+148.769,+139.481,+147.062,+154.930,+148.863,+98.199,+96.290,+97.889,+100.446,+96.909,+97.607,+98.414,+102.857,+95.138,+101.657,+95.037,+99.534,+96.071,+101.200,+99.144,+103.720,+101.452,+101.817,+96.773,+99.018
