game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,0,+69.544,+85.084,+63.049,+58.602,+51.578,+74.379,+53.931,+58.841,+56.839,+75.547,+52.605,+46.366,+72.421,+75.893,+66.047,+61.901,+60.623,+42.237,+64.586,+62.431,+95.199,+97.913,+104.322,+103.043,+97.768,+104.802,+97.122,+102.869,+103.350,+96.298,+95.067,+103.905,+99.442,+100.503,+103.962,+96.213,+104.735,+100.590,+104.909,+97.813
0,1,+51.279,+46.057,+54.486,+56.217,+46.472,+63.776,+52.488,+71.232,+66.403,+60.403,+50.659,+70.457,+61.622,+81.019,+68.008,+63.172,+66.841,+63.265,+52.052,+65.286,+100.606,+96.414,+99.943,+97.509,+95.851,+99.615,+101.912,+95.937,+102.927,+100.196,+98.989,+103.457,+99.546,+95.747,+96.809,+101.020,+99.785,+95.457,+95.382,+104.896
0,2,+66.555,+64.764,+53.587,+77.442,+50.933,+71.796,+41.377,+58.081,+73.437,+59.271,+63.517,+67.541,+51.100,+79.497,+70.471,+67.982,+65.274,+60.907,+69.086,+53.244,+100.874,+99.641,+97.573,+96.724,+97.692,+104.650,+101.060,+103.603,+101.718,+98.020,+103.714,+101.956,+97.472,+103.325,+103.032,+102.051,+104.939,+96.184,+102.842,+103.183
0,3,+50.858,+45.460,+64.869,+52.247,+49.486,+39.855,+81.230,+63.200,+58.634,+56.370,+53.992,+60.643,+70.055,+70.627,+60.131,+61.858,+67.375,+71.776,+70.811,+77.097,+101.086,+95.964,+104.773,+95.367,+101.382,+96.744,+98.136,+103.946,+101.544,+97.923,+100.610,+100.170,+101.064,+95.153,+96.011,+97.029,+102.467,+96.615,+104.473,+103.907
0,4,+76.223,+59.784,+55.054,+68.461,+56.738,+65.240,+62.319,+50.700,+54.655,+76.794,+48.182,+57.846,+64.408,+56.723,+57.543,+57.943,+71.153,+45.529,+53.982,+70.940,+104.664,+103.703,+100.376,+102.940,+98.996,+101.640,+98.905,+99.765,+101.013,+95.732,+100.462,+103.690,+96.502,+102.343,+96.344,+99.786,+103.383,+96.060,+101.103,+96.124
0,5,+72.554,+73.430,+67.114,+78.829,+55.602,+62.516,+62.847,+53.357,+63.387,+39.559,+70.205,+69.226,+50.555,+60.001,+50.090,+46.351,+50.357,+50.408,+69.197,+70.660,+97.853,+102.089,+98.430,+101.734,+103.780,+96.851,+96.745,+98.934,+98.066,+102.970,+98.438,+101.128,+104.553,+98.102,+100.469,+104.415,+102.889,+95.711,+102.097,+98.478
0,6,+77.949,+57.392,+58.355,+59.028,+74.142,+49.313,+56.325,+66.278,+64.307,+61.131,+66.384,+70.365,+58.908,+55.209,+52.077,+64.360,+55.803,+58.578,+46.826,+41.182,+95.374,+103.505,+102.007,+95.025,+97.219,+96.807,+95.946,+103.903,+102.941,+100.060,+101.295,+101.760,+102.387,+101.330,+95.232,+102.515,+96.750,+103.615,+101.758,+95.742
0,7,+56.688,+49.165,+52.398,+48.147,+54.139,+52.501,+65.903,+55.375,+53.923,+58.074,+54.497,+50.129,+65.792,+87.021,+61.420,+51.932,+46.502,+45.023,+54.819,+56.925,+103.528,+103.591,+95.569,+104.455,+97.857,+97.772,+103.244,+98.297,+97.719,+103.888,+103.858,+96.912,+100.847,+103.859,+103.093,+104.865,+102.085,+97.795,+104.106,+104.508
0,8,+67.814,+62.462,+65.108,+65.580,+44.981,+67.366,+52.881,+51.360,+46.831,+54.061,+51.885,+51.654,+67.929,+60.757,+54.297,+62.040,+48.424,+58.529,+64.400,+58.830,+100.349,+96.023,+97.840,+97.552,+101.805,+95.980,+95.079,+103.159,+100.360,+100.077,+101.723,+96.479,+99.837,+104.139,+101.952,+95.563,+102.605,+102.868,+96.146,+103.267
0,9,+52.336,+84.501,+42.583,+71.561,+54.513,+65.994,+73.212,+59.578,+55.674,+62.966,+57.335,+49.749,+68.811,+66.208,+45.416,+65.608,+48.322,+60.737,+67.300,+71.276,+104.331,+101.475,+100.001,+100.957,+100.033,+98.168,+103.189,+104.980,+103.393,+100.069,+101.310,+104.148,+102.900,+96.485,+97.981,+96.652,+97.317,+104.877,+102.550,+98.227
