"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",7,119.572,19.135
4,60,10,"bid",7,115.16,10.121
5,60,10,"bid",15,122.668,11.696
6,60,10,"bid",18,139.508,30.552
7,60,10,"bid",0,0,0
8,60,10,"bid",6,132.03,29.526
9,60,10,"bid",14,129.397,13.981
10,60,10,"bid",9,130.928,12.138
11,60,10,"bid",7,116.101,15.461
12,60,10,"bid",6,117.908,8.157
13,60,10,"bid",15,116.557,22.792
14,60,10,"bid",13,110.565,6.407
15,60,10,"bid",3,107.403,0
16,60,10,"bid",12,110.767,14.164
17,60,10,"bid",3,104.083,0
18,60,10,"bid",0,0,0
19,60,10,"bid",7,119.265,7.976
20,60,10,"bid",10,125.879,17.95
21,60,10,"bid",11,116.924,25.148
22,60,10,"bid",6,102.986,2.516
23,60,10,"bid",15,112.132,6.502
24,60,10,"bid",3,117.275,1.581
25,60,10,"bid",11,132.555,37.806
26,60,10,"bid",11,136.462,36.41
27,60,10,"bid",7,141.148,17.299
28,60,10,"bid",16,124.903,24.803
29,60,10,"bid",17,110.947,8.29
30,60,10,"bid",10,116.8,12.635
31,60,10,"bid",6,112.99,5.42
32,60,10,"bid",5,125.287,5.462
33,60,10,"bid",3,158.027,30.641
34,60,10,"bid",9,109.919,13.262
35,60,10,"bid",7,116.625,15.245
36,60,10,"bid",12,131.746,26.896
37,60,10,"bid",13,148.661,28.373
38,60,10,"bid",15,121.143,16.398
39,60,10,"bid",6,107.359,4.336
40,60,10,"bid",18,110.995,18.419
41,60,10,"bid",6,105.887,4.939
42,60,10,"bid",17,108.122,7.213
43,60,10,"bid",13,116.698,13.705
44,60,10,"bid",15,103.815,2.795
45,60,10,"bid",10,117.135,21.347
46,60,10,"bid",9,125.744,19.521
47,60,10,"bid",17,114.035,14.682
48,60,10,"bid",12,139.433,33.424
49,60,10,"bid",14,134.315,28.033
50,60,10,"bid",17,109.449,3.762
51,60,10,"bid",16,108.012,5.925
52,60,10,"bid",13,111.195,8.469
53,60,10,"bid",13,101.79,2.376
54,60,10,"bid",15,114.618,10.786
55,60,10,"bid",12,121.955,15.053
56,60,10,"bid",12,109.814,9.055
