"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",3,102.017,1.848
4,60,10,"bid",10,115.69,11.91
5,60,10,"bid",4,128.178,11.016
6,60,10,"bid",8,106.232,5.982
7,60,10,"bid",9,113.758,6.653
8,60,10,"bid",7,111.154,9.376
9,60,10,"bid",5,109.343,4.617
10,60,10,"bid",9,115.208,6.373
11,60,10,"bid",8,120.909,21.561
12,60,10,"bid",6,123.076,9.746
13,60,10,"bid",10,112.178,9.444
14,60,10,"bid",9,111.841,12.057
15,60,10,"bid",3,105.636,0
16,60,10,"bid",10,103.191,2.672
17,60,10,"bid",11,113.61,11.861
18,60,10,"bid",6,110.007,3.33
19,60,10,"bid",9,106.362,3.275
20,60,10,"bid",6,103.549,4.03
21,60,10,"bid",0,0,0
22,60,10,"bid",9,118.638,13.238
23,60,10,"bid",10,104.486,1.874
24,60,10,"bid",11,108.221,4.695
25,60,10,"bid",4,103.507,3.162
26,60,10,"bid",9,110.105,10.146
27,60,10,"bid",3,135.727,14.791
28,60,10,"bid",11,104.584,5.796
29,60,10,"bid",8,101.961,1.12
30,60,10,"bid",6,112.16,11.456
31,60,10,"bid",14,113.998,12.663
32,60,10,"bid",11,115.696,15.132
33,60,10,"bid",10,106.789,5.26
34,60,10,"bid",8,105.377,6.59
35,60,10,"bid",5,109.098,2.93
36,60,10,"bid",10,108.112,5.46
37,60,10,"bid",11,106.661,7.406
38,60,10,"bid",12,104.738,5.99
39,60,10,"bid",10,103.065,2.479
40,60,10,"bid",14,104.418,1.152
41,60,10,"bid",12,106.471,3.925
42,60,10,"bid",7,106.038,2.401
43,60,10,"bid",9,105.675,3.342
44,60,10,"bid",3,114.406,0
45,60,10,"bid",3,107.487,4.548
46,60,10,"bid",16,103.316,1.512
47,60,10,"bid",12,109.896,8.419
48,60,10,"bid",8,106.074,0.869
49,60,10,"bid",5,120.618,7.901
50,60,10,"bid",10,112.453,8.845
51,60,10,"bid",3,104.514,0
52,60,10,"bid",11,106.753,6.444
53,60,10,"bid",9,109.149,9.489
54,60,10,"bid",9,104.302,3.38
55,60,10,"bid",7,106.095,4.003
56,60,10,"bid",12,108.457,6.05
