"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",3,138.388,0
3,60,10,"bid",3,124.785,9.451
4,60,10,"bid",12,110.917,3.521
5,60,10,"bid",13,106.433,6.955
6,60,10,"bid",13,112.044,8.836
7,60,10,"bid",9,103.982,2.935
8,60,10,"bid",7,104.599,1.602
9,60,10,"bid",9,121.471,17.412
10,60,10,"bid",11,106.36,3.718
11,60,10,"bid",12,107.026,5.298
12,60,10,"bid",7,104.285,2.73
13,60,10,"bid",12,112.723,9.793
14,60,10,"bid",11,111.679,13.893
15,60,10,"bid",11,104.226,2.987
16,60,10,"bid",3,102.246,0.351
17,60,10,"bid",10,106.017,6.54
18,60,10,"bid",16,104.772,3.343
19,60,10,"bid",11,103.918,3.844
20,60,10,"bid",12,102.144,1.884
21,60,10,"bid",15,103.517,2.624
22,60,10,"bid",8,120.843,22.864
23,60,10,"bid",7,110.607,7.429
24,60,10,"bid",16,107.597,5.125
25,60,10,"bid",6,104.892,2.513
26,60,10,"bid",2,101.476,1.942
27,60,10,"bid",7,105.731,8.28
28,60,10,"bid",6,108.677,1.453
29,60,10,"bid",19,110.378,7.911
30,60,10,"bid",16,105.336,1.87
31,60,10,"bid",8,101.137,1.605
32,60,10,"bid",12,110.318,16.89
33,60,10,"bid",15,110.478,9.041
34,60,10,"bid",7,108.121,6.32
35,60,10,"bid",9,105.883,5.574
36,60,10,"bid",10,116.27,13.648
37,60,10,"bid",15,115.393,11.533
38,60,10,"bid",6,110.263,7.567
39,60,10,"bid",7,105.57,1.153
40,60,10,"bid",10,110.525,10.077
41,60,10,"bid",5,104.28,1.668
42,60,10,"bid",12,113.27,11.773
43,60,10,"bid",11,105.019,3.143
44,60,10,"bid",8,103.459,5.186
45,60,10,"bid",11,106.888,5.492
46,60,10,"bid",7,104.007,4.515
47,60,10,"bid",9,111.688,7.9
48,60,10,"bid",6,99.426,1.584
49,60,10,"bid",1,101.75,0
50,60,10,"bid",12,109.777,5.173
51,60,10,"bid",12,109.278,6.446
52,60,10,"bid",11,102.281,2.963
53,60,10,"bid",12,107.37,8.22
54,60,10,"bid",11,107.45,5.816
55,60,10,"bid",13,110.785,6.005
56,60,10,"bid",6,106.79,6.524
57,60,10,"bid",7,104.755,6.039
58,60,10,"bid",6,113.986,3.212
59,60,10,"bid",13,107.212,6.488
60,60,10,"bid",15,104.398,2.532
61,60,10,"bid",13,108.598,3.631
62,60,10,"bid",15,105.625,1.082
63,60,10,"bid",9,104.719,8.884
64,60,10,"bid",6,123.944,23.612
65,60,10,"bid",11,107.363,4.412
66,60,10,"bid",9,104.193,1.94
67,60,10,"bid",9,103.356,0.751
68,60,10,"bid",0,0,0
69,60,10,"bid",5,106.978,7.9
70,60,10,"bid",12,104.921,3.897
71,60,10,"bid",17,101.949,1.825
72,60,10,"bid",11,102.452,1.598
73,60,10,"bid",3,105.381,0
74,60,10,"bid",7,102.789,1.183
75,60,10,"bid",10,105.255,3.886
76,60,10,"bid",14,100.915,2.049
77,60,10,"bid",8,101.556,3.726
78,60,10,"bid",13,103.505,4.232
79,60,10,"bid",13,104.772,2.412
80,60,10,"bid",7,109.665,9.872
81,60,10,"bid",16,105.118,2.367
82,60,10,"bid",15,108.319,3.264
83,60,10,"bid",7,110.206,9.842
84,60,10,"bid",16,107.127,8.103
85,60,10,"bid",13,108.112,9.416
86,60,10,"bid",18,104.715,5.417
87,60,10,"bid",10,102.941,2.487
88,60,10,"bid",11,104.886,3.181
89,60,10,"bid",9,106.111,6.685
90,60,10,"bid",13,104.645,5.577
91,60,10,"bid",13,107.4,5.081
92,60,10,"bid",13,110.987,7.024
93,60,10,"bid",3,109.933,1.989
94,60,10,"bid",9,103.528,1.246
95,60,10,"bid",9,108.425,3.788
96,60,10,"bid",10,112.637,7.573
97,60,10,"bid",11,104.153,2.586
98,60,10,"bid",9,115.173,12.113
99,60,10,"bid",9,108.088,7.836
100,60,10,"bid",6,107.899,3.682
101,60,10,"bid",12,108.907,3.533
102,60,10,"bid",8,104.823,2.049
103,60,10,"bid",9,103.094,2.992
104,60,10,"bid",3,102.981,0
105,60,10,"bid",8,115.336,5.837
106,60,10,"bid",7,105.425,2.35
107,60,10,"bid",10,103.915,3.719
108,60,10,"bid",9,110.535,11.078
109,60,10,"bid",1,153.564,0
110,60,10,"bid",11,104.952,2.157
111,60,10,"bid",16,102.333,3.298
112,60,10,"bid",9,102.789,1.301
113,60,10,"bid",12,112.603,7.242
114,60,10,"bid",12,109.215,7.638
115,60,10,"bid",12,106.547,8.376
116,60,10,"bid",20,111.122,10.825
117,60,10,"bid",10,108.857,9.709
118,60,10,"bid",19,104.126,4.197
119,60,10,"bid",13,105.447,9.806
120,60,10,"bid",14,104.737,4.584
121,60,10,"bid",11,104.166,4.09
122,60,10,"bid",21,111.899,13.153
123,60,10,"bid",24,110.401,14.714
124,60,10,"bid",14,110.864,11.855
125,60,10,"bid",10,102.114,1.413
126,60,10,"bid",24,105.633,4.657
127,60,10,"bid",20,115.62,11.014
128,60,10,"bid",17,110.907,10.303
129,60,10,"bid",17,105.927,6.019
130,60,10,"bid",18,110.323,10.537
131,60,10,"bid",16,106.617,5.412
132,60,10,"bid",11,108.528,5.04
133,60,10,"bid",10,101.986,4.418
134,60,10,"bid",20,107.032,7.66
135,60,10,"bid",6,104.033,2.32
136,60,10,"bid",10,107.949,7.727
137,60,10,"bid",13,106.23,2.898
138,60,10,"bid",8,108.839,6.431
139,60,10,"bid",7,104.641,4.688
140,60,10,"bid",11,102.92,2.69
141,60,10,"bid",12,104.864,3.581
142,60,10,"bid",13,108.485,5.636
143,60,10,"bid",9,108.584,5.24
144,60,10,"bid",6,101.749,2.606
145,60,10,"bid",7,108.452,8.464
146,60,10,"bid",9,111.393,11.787
147,60,10,"bid",10,103.665,2.343
148,60,10,"bid",15,108.77,7.031
149,60,10,"bid",11,114.971,11.203
150,60,10,"bid",18,105.224,4.502
151,60,10,"bid",13,106.132,5.52
152,60,10,"bid",16,105.065,4.399
153,60,10,"bid",11,108.112,5.335
154,60,10,"bid",10,108.866,6.646
155,60,10,"bid",2,106.681,2.376
156,60,10,"bid",8,108.006,5.211
157,60,10,"bid",3,111.881,0
158,60,10,"bid",8,105.703,4.2
159,60,10,"bid",10,105.395,2.517
160,60,10,"bid",11,103.524,2.955
161,60,10,"bid",10,108.279,5.565
162,60,10,"bid",11,104.813,4.619
163,60,10,"bid",12,103.27,3.068
164,60,10,"bid",4,100.437,0.583
165,60,10,"bid",12,103.774,4.036
166,60,10,"bid",10,99.982,2.708
167,60,10,"bid",11,102.794,5.589
168,60,10,"bid",17,113.987,10.338
169,60,10,"bid",4,106.007,5.585
170,60,10,"bid",12,106.633,3.548
171,60,10,"bid",13,110.24,6.459
172,60,10,"bid",9,109.583,6.81
173,60,10,"bid",9,103.347,4.127
174,60,10,"bid",16,106.231,5.89
175,60,10,"bid",8,102.364,1.548
176,60,10,"bid",9,107.781,4.592
177,60,10,"bid",16,109.229,5.372
178,60,10,"bid",7,104.513,4.08
179,60,10,"bid",11,110.933,7.436
180,60,10,"bid",12,107.801,0.975
181,60,10,"bid",13,109.266,9.045
182,60,10,"bid",7,105.368,3.059
183,60,10,"bid",2,100.508,2.378
184,60,10,"bid",12,103.847,0.523
185,60,10,"bid",12,112.544,8.585
186,60,10,"bid",14,109.136,6.408
187,60,10,"bid",9,118.937,16.198
188,60,10,"bid",13,104.489,3.792
189,60,10,"bid",12,113.561,10.424
190,60,10,"bid",6,116.467,8.385
191,60,10,"bid",10,110.031,8.249
192,60,10,"bid",12,105.299,1.017
193,60,10,"bid",5,104.145,3.323
194,60,10,"bid",12,116.617,11.056
195,60,10,"bid",11,108.686,3.473
196,60,10,"bid",13,107.915,3.765
197,60,10,"bid",14,110.004,6.836
198,60,10,"bid",15,105.204,4.343
199,60,10,"bid",16,102.35,2.909
200,60,10,"bid",13,109.894,3.905
201,60,10,"bid",12,105.458,4.048
202,60,10,"bid",9,115.92,8.601
203,60,10,"bid",14,109.572,6.347
204,60,10,"bid",8,104.704,9.203
205,60,10,"bid",6,109.557,1.912
206,60,10,"bid",15,109.295,9.082
207,60,10,"bid",13,107.574,3.735
208,60,10,"bid",12,110.098,6.921
209,60,10,"bid",12,104.027,3.032
210,60,10,"bid",18,106.195,4.177
211,60,10,"bid",15,104.58,1.587
212,60,10,"bid",8,104.381,1.821
213,60,10,"bid",12,103.082,2.758
214,60,10,"bid",10,109.225,13.763
215,60,10,"bid",16,109.25,7.793
216,60,10,"bid",13,108.073,7.967
217,60,10,"bid",13,111.834,12.045
218,60,10,"bid",15,111.757,7.431
219,60,10,"bid",11,116.813,11.445
220,60,10,"bid",14,109.136,4.853
221,60,10,"bid",9,109.247,5.222
222,60,10,"bid",17,113.773,14.3
223,60,10,"bid",19,109.193,6.022
224,60,10,"bid",14,108.533,4.655
225,60,10,"bid",11,110.273,11.408
226,60,10,"bid",15,110.234,7.643
227,60,10,"bid",14,107.094,5.451
228,60,10,"bid",9,107.412,5.709
229,60,10,"bid",13,108.54,7.06
230,60,10,"bid",12,108.761,10.356
231,60,10,"bid",13,105.587,7.36
232,60,10,"bid",9,105.776,3.671
