"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",7,118.926,20.974
4,60,10,"bid",0,0,0
5,60,10,"bid",0,0,0
6,60,10,"bid",6,102.318,0.528
7,60,10,"bid",6,117.994,23.321
8,60,10,"bid",6,127.946,11.194
9,60,10,"bid",5,120.435,13.326
10,60,10,"bid",9,126.464,12.891
11,60,10,"bid",6,121.085,21.299
12,60,10,"bid",6,129.54,23.923
13,60,10,"bid",2,111.95,0
14,60,10,"bid",6,143.327,9.03
15,60,10,"bid",11,111.241,12.04
16,60,10,"bid",1,99.687,0
17,60,10,"bid",6,141.208,35.49
18,60,10,"bid",9,114.917,7.373
19,60,10,"bid",8,105.865,1.962
20,60,10,"bid",8,104.57,0.825
21,60,10,"bid",0,0,0
22,60,10,"bid",6,172.727,40.322
23,60,10,"bid",3,124.715,4.61
24,60,10,"bid",13,115.292,21.7
25,60,10,"bid",3,196.061,5.836
26,60,10,"bid",4,104.909,5.056
27,60,10,"bid",10,115.799,13.155
28,60,10,"bid",3,148.104,7.103
29,60,10,"bid",14,123.142,18.635
30,60,10,"bid",13,120.601,10.429
31,60,10,"bid",3,119.262,0
32,60,10,"bid",3,102.411,0
33,60,10,"bid",6,122.316,15.646
34,60,10,"bid",8,106.065,6.686
35,60,10,"bid",7,126.677,20.213
36,60,10,"bid",6,132.652,6.512
37,60,10,"bid",15,112.329,7.36
38,60,10,"bid",6,140.884,24.721
39,60,10,"bid",7,107.663,2.133
40,60,10,"bid",13,139.353,26.965
41,60,10,"bid",6,162.606,38.218
42,60,10,"bid",9,135.816,27.812
43,60,10,"bid",19,118.807,9.381
44,60,10,"bid",4,120.096,10.099
45,60,10,"bid",12,118.456,15.925
46,60,10,"bid",13,112.235,14.423
47,60,10,"bid",11,113.48,10.21
48,60,10,"bid",13,130.36,23.094
49,60,10,"bid",13,123.323,18.672
50,60,10,"bid",14,151.006,43.585
51,60,10,"bid",19,118.76,20.787
52,60,10,"bid",18,127.515,26.829
53,60,10,"bid",6,142.815,15.708
54,60,10,"bid",21,106.708,5.889
55,60,10,"bid",15,114.211,13.846
56,60,10,"bid",20,119.903,23.196
57,60,10,"bid",4,108.844,4.13
