"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",6,116.899,4.856
3,60,10,"bid",6,111.501,10.665
4,60,10,"bid",3,144.655,23.57
5,60,10,"bid",3,112.267,0
6,60,10,"bid",9,125.788,22.232
7,60,10,"bid",5,123.105,12.125
8,60,10,"bid",6,112.132,11.039
9,60,10,"bid",8,108.714,3.174
10,60,10,"bid",0,0,0
11,60,10,"bid",6,124.664,14.524
12,60,10,"bid",4,104.526,5.568
13,60,10,"bid",9,116.779,10.185
14,60,10,"bid",9,123.018,17.182
15,60,10,"bid",7,105.886,3.197
16,60,10,"bid",6,108.135,5.112
17,60,10,"bid",12,115.986,11.847
18,60,10,"bid",9,128.614,21.4
19,60,10,"bid",10,125.184,14.442
20,60,10,"bid",15,122.409,25.794
21,60,10,"bid",13,138.817,38.978
22,60,10,"bid",9,123.812,18.751
23,60,10,"bid",10,144.671,39.274
24,60,10,"bid",6,111.283,12.51
25,60,10,"bid",6,159.88,57.845
26,60,10,"bid",13,125.24,26.366
27,60,10,"bid",11,108.857,8.421
28,60,10,"bid",13,125.537,38.746
29,60,10,"bid",10,104.768,2.847
30,60,10,"bid",18,112.968,17.344
31,60,10,"bid",12,119.919,11.621
32,60,10,"bid",14,115.881,10.69
33,60,10,"bid",5,109.475,6.495
34,60,10,"bid",6,108.8,1.233
35,60,10,"bid",15,128.868,34.381
36,60,10,"bid",15,111.435,4.313
37,60,10,"bid",21,113.829,9.912
38,60,10,"bid",21,113.529,5.678
39,60,10,"bid",5,107.317,7.628
40,60,10,"bid",14,112.045,17.139
41,60,10,"bid",15,110.597,13.539
42,60,10,"bid",11,126.278,34.963
43,60,10,"bid",8,114.163,9.609
44,60,10,"bid",6,110.156,5.588
45,60,10,"bid",9,106.543,5.455
46,60,10,"bid",3,108.816,6.024
47,60,10,"bid",12,126.35,22.547
48,60,10,"bid",12,107.77,1.954
49,60,10,"bid",9,103.154,7.383
50,60,10,"bid",12,101.121,1.988
51,60,10,"bid",0,0,0
52,60,10,"bid",10,111.44,9.194
53,60,10,"bid",6,127.282,19.433
54,60,10,"bid",6,106.898,2.577
55,60,10,"bid",8,139.379,49.392
56,60,10,"bid",3,107.226,0
57,60,10,"bid",9,107.395,4.697
58,60,10,"bid",13,115.189,7.023
59,60,10,"bid",8,121.7,20.812
60,60,10,"bid",3,109.252,4.714
61,60,10,"bid",9,109.24,5.771
62,60,10,"bid",14,109.551,6.853
63,60,10,"bid",12,112.294,15.476
64,60,10,"bid",12,105.148,5.287
65,60,10,"bid",3,101.98,0
66,60,10,"bid",18,107.701,6.23
67,60,10,"bid",8,116.767,16.306
68,60,10,"bid",14,112.226,14.594
69,60,10,"bid",9,127.808,34.391
70,60,10,"bid",4,101.849,1.55
71,60,10,"bid",17,115.677,14.57
72,60,10,"bid",6,109.566,2.874
73,60,10,"bid",9,117.737,9.958
74,60,10,"bid",4,109.261,12.414
75,60,10,"bid",11,111.108,7.482
76,60,10,"bid",6,104.438,0.365
77,60,10,"bid",10,117.47,18.669
78,60,10,"bid",13,117.02,10.003
79,60,10,"bid",5,111.492,6.919
80,60,10,"bid",18,118.644,15.218
81,60,10,"bid",12,138.238,20.749
82,60,10,"bid",11,116.183,13.934
83,60,10,"bid",15,106.542,6.577
84,60,10,"bid",13,105.564,2.972
85,60,10,"bid",17,122.455,25.418
86,60,10,"bid",10,125.044,27.093
87,60,10,"bid",9,114.135,12.719
88,60,10,"bid",6,122.429,23.448
89,60,10,"bid",12,122.671,32.769
90,60,10,"bid",6,119.39,9.205
91,60,10,"bid",3,101.469,0
92,60,10,"bid",9,106.668,5.655
93,60,10,"bid",12,118.535,20.64
94,60,10,"bid",6,112.623,7.018
95,60,10,"bid",6,133.098,28.819
96,60,10,"bid",15,150.85,38.15
97,60,10,"bid",12,113.404,7.428
98,60,10,"bid",0,0,0
99,60,10,"bid",6,107.393,6.902
100,60,10,"bid",2,98.599,1.894
101,60,10,"bid",6,108.649,3.28
102,60,10,"bid",11,105.101,3.275
103,60,10,"bid",3,102.957,0.531
104,60,10,"bid",6,109.917,7.876
105,60,10,"bid",7,121.238,12.296
106,60,10,"bid",6,108.154,4.23
107,60,10,"bid",5,103.664,0.121
108,60,10,"bid",6,126.432,23.897
109,60,10,"bid",10,107.659,4.641
110,60,10,"bid",6,120.472,14.896
111,60,10,"bid",0,0,0
112,60,10,"bid",6,105.066,1.621
113,60,10,"bid",6,113.413,8.728
114,60,10,"bid",9,118.938,8.614
115,60,10,"bid",6,123.537,19.389
