"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",8,125.876,22.447
4,60,10,"bid",9,101.616,2.733
5,60,10,"bid",7,104.738,2.799
6,60,10,"bid",11,104.328,3.86
7,60,10,"bid",12,151.585,67.993
8,60,10,"bid",8,104.666,3.54
9,60,10,"bid",9,105.243,4.528
10,60,10,"bid",6,119.534,4.896
11,60,10,"bid",4,123.413,16.58
12,60,10,"bid",10,111.601,10.696
13,60,10,"bid",9,107.93,8.078
14,60,10,"bid",10,109.862,13.044
15,60,10,"bid",0,0,0
16,60,10,"bid",6,131.835,9.091
17,60,10,"bid",6,124.663,25.597
18,60,10,"bid",8,116.894,22.508
19,60,10,"bid",0,0,0
20,60,10,"bid",14,123.731,18.814
21,60,10,"bid",9,108.085,3.761
22,60,10,"bid",2,99.19,0
23,60,10,"bid",13,130.521,45.067
24,60,10,"bid",9,115.612,14.856
25,60,10,"bid",14,137.686,45.311
26,60,10,"bid",19,139.35,34.549
27,60,10,"bid",9,104.71,2.065
28,60,10,"bid",12,109.653,8.507
29,60,10,"bid",13,128.907,32.768
30,60,10,"bid",9,113.693,10.605
31,60,10,"bid",19,115.856,13.189
32,60,10,"bid",10,106.94,5.041
33,60,10,"bid",13,123.83,29.425
34,60,10,"bid",6,110.96,1.72
35,60,10,"bid",13,127.418,23.491
36,60,10,"bid",3,118.776,4.124
37,60,10,"bid",16,114.602,11.92
38,60,10,"bid",10,107.71,2.999
39,60,10,"bid",10,107.658,5.514
40,60,10,"bid",18,115.041,11.882
41,60,10,"bid",8,121.39,17.048
42,60,10,"bid",17,113.134,6.364
43,60,10,"bid",9,147.826,46.113
44,60,10,"bid",6,133.683,25.189
45,60,10,"bid",16,111.738,7.145
46,60,10,"bid",14,128.08,13.274
47,60,10,"bid",10,116.188,7.191
48,60,10,"bid",20,121.623,17.503
49,60,10,"bid",12,109.909,6.44
50,60,10,"bid",15,129.021,33.878
51,60,10,"bid",21,121.685,16.334
52,60,10,"bid",12,121.028,17.967
53,60,10,"bid",11,113.169,9.591
54,60,10,"bid",7,111.18,6.965
55,60,10,"bid",12,114.439,12.352
56,60,10,"bid",15,118.059,16.436
