"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",0,0,0
4,60,10,"bid",0,0,0
5,60,10,"bid",0,0,0
6,60,10,"bid",0,0,0
7,60,10,"bid",0,0,0
8,60,10,"bid",2,125.63,9.512
9,60,10,"bid",4,125.817,15.791
10,60,10,"bid",0,0,0
11,60,10,"bid",7,117.84,9.243
12,60,10,"bid",9,112.603,10.587
13,60,10,"bid",3,108.324,9.08
14,60,10,"bid",6,107.252,4.65
15,60,10,"bid",6,137.869,20.076
16,60,10,"bid",11,112.038,4.588
17,60,10,"bid",4,105.7,2.087
18,60,10,"bid",3,114.044,0
19,60,10,"bid",7,111.431,7.939
20,60,10,"bid",0,0,0
21,60,10,"bid",2,104.053,2.317
22,60,10,"bid",6,106.968,4.811
23,60,10,"bid",0,0,0
24,60,10,"bid",9,114.337,10.805
25,60,10,"bid",8,107.222,4.763
26,60,10,"bid",0,0,0
27,60,10,"bid",4,108.749,0.036
28,60,10,"bid",6,111.537,4.037
29,60,10,"bid",6,116.428,4.585
30,60,10,"bid",1,100.379,0
31,60,10,"bid",3,123.509,0.471
32,60,10,"bid",4,103.557,7.787
33,60,10,"bid",9,110.338,3.683
34,60,10,"bid",7,102.948,1.95
35,60,10,"bid",3,100.7,0
36,60,10,"bid",5,103.851,0.252
37,60,10,"bid",8,102.528,1.032
38,60,10,"bid",5,106.575,1.661
39,60,10,"bid",9,107.918,4.856
40,60,10,"bid",10,109.778,3.117
41,60,10,"bid",7,102.826,1.139
42,60,10,"bid",12,112.931,10.308
43,60,10,"bid",10,109.547,5.992
44,60,10,"bid",10,104.415,1.267
45,60,10,"bid",0,0,0
46,60,10,"bid",12,105.311,2.032
47,60,10,"bid",15,106.959,2.843
48,60,10,"bid",7,103.203,2.439
49,60,10,"bid",11,108.012,5.567
50,60,10,"bid",16,112.05,4.311
51,60,10,"bid",13,109.994,6.718
52,60,10,"bid",7,103.659,1.447
53,60,10,"bid",8,102.707,2.23
54,60,10,"bid",7,110.194,10.643
55,60,10,"bid",2,103.59,2.013
56,60,10,"bid",6,100.592,1.491
57,60,10,"bid",5,101.627,0.642
58,60,10,"bid",11,106.356,3.245
