"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",3,103.472,1.961
4,60,10,"bid",3,162.553,0
5,60,10,"bid",9,126.318,23.001
6,60,10,"bid",11,117.687,9.151
7,60,10,"bid",12,118.724,17.986
8,60,10,"bid",13,112.79,8.184
9,60,10,"bid",13,104.127,1.905
10,60,10,"bid",9,108.494,9.705
11,60,10,"bid",5,105.023,4.207
12,60,10,"bid",9,103.615,3.368
13,60,10,"bid",14,115.687,17.981
14,60,10,"bid",18,103.971,2.027
15,60,10,"bid",13,105.662,6.427
16,60,10,"bid",16,105.164,3.892
17,60,10,"bid",16,109.866,4.852
18,60,10,"bid",4,103.692,2.101
19,60,10,"bid",12,105.383,3.334
20,60,10,"bid",15,107.919,4.007
21,60,10,"bid",8,105.549,1.991
22,60,10,"bid",14,107.38,3.907
23,60,10,"bid",11,114.173,8.82
24,60,10,"bid",12,114.473,9.218
25,60,10,"bid",6,107.457,0.218
26,60,10,"bid",3,110.758,0
27,60,10,"bid",15,106.662,4.574
28,60,10,"bid",12,104.445,1.669
29,60,10,"bid",5,107.959,3.157
30,60,10,"bid",9,105.292,3.786
31,60,10,"bid",14,107.778,4.322
32,60,10,"bid",10,107.334,5.961
33,60,10,"bid",15,102.336,2.061
34,60,10,"bid",18,105.057,4.814
35,60,10,"bid",16,108.873,6.437
36,60,10,"bid",10,104.112,2.596
37,60,10,"bid",11,107.601,5.446
38,60,10,"bid",11,104.108,5.443
39,60,10,"bid",21,103.375,1.584
40,60,10,"bid",11,102.173,2.93
41,60,10,"bid",12,103.452,1.524
42,60,10,"bid",18,103.103,4.087
43,60,10,"bid",13,106.332,5.119
44,60,10,"bid",5,104.669,1.037
45,60,10,"bid",7,102.429,2.725
46,60,10,"bid",6,106.207,4.409
47,60,10,"bid",8,106.216,2.725
48,60,10,"bid",14,104.636,2.543
49,60,10,"bid",15,103.546,1.117
50,60,10,"bid",10,101.286,0.446
51,60,10,"bid",6,101.057,1.379
52,60,10,"bid",11,105.261,3.398
53,60,10,"bid",10,106.549,5.987
54,60,10,"bid",14,103.46,2.356
55,60,10,"bid",16,107.375,1.834
56,60,10,"bid",14,101.235,2.649
