"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",11,109.54,12.18
4,60,10,"bid",13,127.867,18.973
5,60,10,"bid",13,116.135,12.391
6,60,10,"bid",10,107.447,5.507
7,60,10,"bid",9,114.528,3.665
8,60,10,"bid",12,116.764,11.162
9,60,10,"bid",7,110.614,7.607
10,60,10,"bid",14,104.408,3.219
11,60,10,"bid",15,109.056,9.618
12,60,10,"bid",11,104.955,3.53
13,60,10,"bid",9,119.919,11.804
14,60,10,"bid",11,103.421,2.269
15,60,10,"bid",6,114.133,2.674
16,60,10,"bid",14,108.392,6.905
17,60,10,"bid",16,109.965,7.081
18,60,10,"bid",9,104.151,2.005
19,60,10,"bid",12,103.805,2.475
20,60,10,"bid",9,108.918,8.858
21,60,10,"bid",8,103.297,1.15
22,60,10,"bid",10,105.54,2.061
23,60,10,"bid",10,101.74,2.075
24,60,10,"bid",17,107.581,7.917
25,60,10,"bid",11,109.173,8.739
26,60,10,"bid",13,104.318,1.739
27,60,10,"bid",18,109.511,7.705
28,60,10,"bid",6,104.594,0.996
29,60,10,"bid",13,105.43,3.613
30,60,10,"bid",14,104.281,1.266
31,60,10,"bid",14,108.243,3.364
32,60,10,"bid",14,106.597,2.837
33,60,10,"bid",18,108.065,6.21
34,60,10,"bid",17,110.489,6.047
35,60,10,"bid",21,105.039,2.099
36,60,10,"bid",16,107.721,7.067
37,60,10,"bid",9,104.279,6.353
38,60,10,"bid",13,104.417,2.818
39,60,10,"bid",20,108.798,6.575
40,60,10,"bid",16,106.922,2.914
41,60,10,"bid",18,107.461,4.519
42,60,10,"bid",17,108.398,8.847
43,60,10,"bid",12,105.038,5.357
44,60,10,"bid",9,106.379,7.407
45,60,10,"bid",17,109.782,9.509
46,60,10,"bid",12,102.111,1.994
47,60,10,"bid",13,104.63,2.681
48,60,10,"bid",11,102.283,1.269
49,60,10,"bid",14,105.458,4.906
50,60,10,"bid",15,105.904,3.854
51,60,10,"bid",16,104.465,2.802
52,60,10,"bid",13,106.473,7.145
53,60,10,"bid",8,107.907,4.523
54,60,10,"bid",12,108.566,4.396
55,60,10,"bid",18,107.29,6.239
56,60,10,"bid",15,106.22,4.217
