"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",3,102.017,1.848
4,60,10,"bid",15,127.854,20.944
5,60,10,"bid",17,125.595,22.447
6,60,10,"bid",10,121.635,22.931
7,60,10,"bid",9,114.799,12.096
8,60,10,"bid",9,118.477,21.151
9,60,10,"bid",6,114.386,16.111
10,60,10,"bid",4,102.418,0.889
11,60,10,"bid",9,144.775,26.631
12,60,10,"bid",15,120.459,18.216
13,60,10,"bid",9,113.954,16.48
14,60,10,"bid",9,133.107,39.936
15,60,10,"bid",12,109.229,7.327
16,60,10,"bid",5,117.682,6.98
17,60,10,"bid",6,102.185,0.466
18,60,10,"bid",9,102.542,4.044
19,60,10,"bid",9,109.875,14.411
20,60,10,"bid",9,106.917,10.399
21,60,10,"bid",12,108.131,6.27
22,60,10,"bid",24,130.182,27.575
23,60,10,"bid",12,103.35,2.261
24,60,10,"bid",17,136.046,45.728
25,60,10,"bid",11,127.647,31.306
26,60,10,"bid",10,136.081,33.24
27,60,10,"bid",29,113.102,12.179
28,60,10,"bid",17,127.625,26.34
29,60,10,"bid",4,113.628,3.182
30,60,10,"bid",16,124.078,35.562
31,60,10,"bid",9,127.594,13.714
32,60,10,"bid",14,107.154,8.468
33,60,10,"bid",11,105.353,7.646
34,60,10,"bid",11,135.288,22.668
35,60,10,"bid",15,114.282,18.724
36,60,10,"bid",12,129.795,16.693
37,60,10,"bid",15,123.001,15.522
38,60,10,"bid",15,129.375,41.807
39,60,10,"bid",18,122.217,28.895
40,60,10,"bid",14,110.427,8.177
41,60,10,"bid",18,129.19,24.992
42,60,10,"bid",18,116.125,9.333
43,60,10,"bid",15,110.283,7.532
44,60,10,"bid",24,114.043,14.907
45,60,10,"bid",15,146.332,40.309
46,60,10,"bid",21,116.998,22.593
47,60,10,"bid",17,124.768,24.156
48,60,10,"bid",18,123.441,27.801
49,60,10,"bid",8,112.528,15.533
50,60,10,"bid",23,112.803,13.793
51,60,10,"bid",12,112.037,14.605
52,60,10,"bid",12,112.49,11.09
53,60,10,"bid",6,136.195,33.073
54,60,10,"bid",16,132.539,34.503
55,60,10,"bid",16,110.869,15.424
56,60,10,"bid",9,106.314,2.972
