"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",7,118.926,20.974
4,60,10,"bid",0,0,0
5,60,10,"bid",9,116.857,10.822
6,60,10,"bid",9,114.122,15.261
7,60,10,"bid",6,106.768,5.126
8,60,10,"bid",9,116.025,10.081
9,60,10,"bid",5,112.434,13.337
10,60,10,"bid",12,114.492,13.866
11,60,10,"bid",13,128.414,18.513
12,60,10,"bid",9,126.468,13.597
13,60,10,"bid",7,108.339,4.192
14,60,10,"bid",6,152.44,20.504
15,60,10,"bid",11,111.754,13.072
16,60,10,"bid",12,109.089,5.139
17,60,10,"bid",20,116.578,18.309
18,60,10,"bid",8,105.391,3.191
19,60,10,"bid",3,111.359,0
20,60,10,"bid",17,114.659,15.909
21,60,10,"bid",11,104.341,2.067
22,60,10,"bid",12,109.595,8.877
23,60,10,"bid",18,117.293,11.816
24,60,10,"bid",10,110.35,5.263
25,60,10,"bid",14,111.744,9.009
26,60,10,"bid",9,108.075,6.027
27,60,10,"bid",16,110.932,8.601
28,60,10,"bid",15,107.439,5.512
29,60,10,"bid",15,113.656,9.86
30,60,10,"bid",14,108.938,5.691
31,60,10,"bid",11,107.299,10.084
32,60,10,"bid",18,111.665,15.224
33,60,10,"bid",17,108.33,11.34
34,60,10,"bid",12,113.926,13.977
35,60,10,"bid",12,111.88,9.457
36,60,10,"bid",14,104.755,3.655
37,60,10,"bid",12,105.665,7.09
38,60,10,"bid",9,104.263,1.185
39,60,10,"bid",18,118.089,14.983
40,60,10,"bid",17,119.129,26.099
41,60,10,"bid",14,118.545,9.858
42,60,10,"bid",10,105.557,2.49
43,60,10,"bid",18,106.269,2.967
44,60,10,"bid",24,120.067,15.011
45,60,10,"bid",10,106.594,3.14
46,60,10,"bid",16,106.808,12.692
47,60,10,"bid",19,116.799,16.631
48,60,10,"bid",20,112.579,11.644
49,60,10,"bid",17,109.359,6.776
50,60,10,"bid",9,117.155,13.34
51,60,10,"bid",21,105.077,1.84
52,60,10,"bid",21,108.314,4.661
53,60,10,"bid",12,104.632,4.847
54,60,10,"bid",21,107.043,5.13
55,60,10,"bid",14,104.627,1.212
56,60,10,"bid",17,106.255,2.291
