"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",7,119.572,19.135
4,60,10,"bid",10,110.907,11.522
5,60,10,"bid",5,102.039,2.397
6,60,10,"bid",10,112.178,9.338
7,60,10,"bid",6,108.453,2.13
8,60,10,"bid",6,143.951,37.2
9,60,10,"bid",3,171.771,0
10,60,10,"bid",5,103.627,6.081
11,60,10,"bid",2,106.607,0.231
12,60,10,"bid",3,187.623,20.61
13,60,10,"bid",8,104.368,2.922
14,60,10,"bid",9,119.173,13.856
15,60,10,"bid",0,0,0
16,60,10,"bid",9,141.087,44.2
17,60,10,"bid",0,0,0
18,60,10,"bid",3,115.803,0
19,60,10,"bid",14,114.478,9.921
20,60,10,"bid",10,129.198,19.349
21,60,10,"bid",10,116.859,8.08
22,60,10,"bid",15,116.434,9.622
23,60,10,"bid",0,0,0
24,60,10,"bid",6,112.693,2.249
25,60,10,"bid",12,108.372,4.452
26,60,10,"bid",6,114.802,10.383
27,60,10,"bid",4,102.932,0.731
28,60,10,"bid",3,127.191,0
29,60,10,"bid",12,112.942,10.352
30,60,10,"bid",9,109.932,5.712
31,60,10,"bid",11,122.869,13.913
32,60,10,"bid",6,128.985,16.359
33,60,10,"bid",9,110.303,3.59
34,60,10,"bid",9,111.647,18.116
35,60,10,"bid",6,109.491,3.352
36,60,10,"bid",12,107.462,6.126
37,60,10,"bid",1,132.909,0
38,60,10,"bid",9,103.744,0.544
39,60,10,"bid",6,100.119,2.11
40,60,10,"bid",7,102.252,2.521
41,60,10,"bid",8,112.81,9.959
42,60,10,"bid",8,109.877,1.145
43,60,10,"bid",7,109.069,3.905
44,60,10,"bid",0,0,0
45,60,10,"bid",9,109.733,8.597
46,60,10,"bid",8,109.244,7.374
47,60,10,"bid",16,107.425,5.981
48,60,10,"bid",6,105.082,0.297
49,60,10,"bid",8,102.306,3.626
50,60,10,"bid",3,102.609,0
51,60,10,"bid",0,0,0
52,60,10,"bid",2,100.56,1.584
53,60,10,"bid",11,110.855,9.117
54,60,10,"bid",6,112.668,8.822
55,60,10,"bid",11,110.073,8.787
56,60,10,"bid",15,105.848,8.011
57,60,10,"bid",6,118.507,9.466
