"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",3,102.484,2.507
4,60,10,"bid",3,106.681,0
5,60,10,"bid",3,101.716,0
6,60,10,"bid",4,106.707,1.173
7,60,10,"bid",9,114.156,11.854
8,60,10,"bid",3,105.482,0
9,60,10,"bid",17,110.752,9.087
10,60,10,"bid",4,113.114,6.244
11,60,10,"bid",8,121.228,10.069
12,60,10,"bid",7,131.061,30.357
13,60,10,"bid",9,112.046,4.045
14,60,10,"bid",12,114.414,14.709
15,60,10,"bid",11,110.31,6.254
16,60,10,"bid",18,113.084,11.365
17,60,10,"bid",18,113.448,11.172
18,60,10,"bid",17,129.384,30.182
19,60,10,"bid",3,109.972,2.839
20,60,10,"bid",20,118.816,16.425
21,60,10,"bid",15,129.682,43.135
22,60,10,"bid",8,125.948,19.924
23,60,10,"bid",15,128.745,46.866
24,60,10,"bid",14,128.129,17.479
25,60,10,"bid",3,109.218,3.189
26,60,10,"bid",18,115.078,13.745
27,60,10,"bid",12,114.349,18.531
28,60,10,"bid",9,108.593,4.557
29,60,10,"bid",16,136.307,33.062
30,60,10,"bid",9,143.033,24.51
31,60,10,"bid",3,144.46,20.89
32,60,10,"bid",9,120.393,20.104
33,60,10,"bid",15,118.093,16.902
34,60,10,"bid",14,119.97,13.923
35,60,10,"bid",3,118.648,13.623
36,60,10,"bid",4,111.392,7.415
37,60,10,"bid",15,128.93,22.638
38,60,10,"bid",4,114.279,6.121
39,60,10,"bid",6,107.303,2.144
40,60,10,"bid",3,120.539,0
41,60,10,"bid",6,126.888,7.399
42,60,10,"bid",6,114.981,6.746
43,60,10,"bid",2,106.651,2.064
44,60,10,"bid",6,104.595,2.433
45,60,10,"bid",13,115.901,18.724
46,60,10,"bid",6,113.028,20.764
47,60,10,"bid",3,145.617,0
48,60,10,"bid",6,100.423,1.094
49,60,10,"bid",12,124.374,16.293
50,60,10,"bid",6,161.422,36.171
51,60,10,"bid",8,110.687,7.272
52,60,10,"bid",4,108.631,1.243
53,60,10,"bid",6,146.648,31.117
54,60,10,"bid",9,123.688,20.718
55,60,10,"bid",11,120.432,7.98
56,60,10,"bid",6,118.445,1.83
