"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",7,118.926,20.974
4,60,10,"bid",3,105.452,0
5,60,10,"bid",8,104.594,4.384
6,60,10,"bid",6,100.445,1.839
7,60,10,"bid",11,118.468,13.141
8,60,10,"bid",1,100.201,0
9,60,10,"bid",13,110.179,10.564
10,60,10,"bid",12,109.979,9.911
11,60,10,"bid",12,120.506,12.315
12,60,10,"bid",12,106.823,6.018
13,60,10,"bid",16,111.359,12.822
14,60,10,"bid",14,117.905,15.42
15,60,10,"bid",9,105.638,6.015
16,60,10,"bid",14,104.89,1.89
17,60,10,"bid",15,104.8,2.219
18,60,10,"bid",16,121.325,18.294
19,60,10,"bid",13,104.884,2.519
20,60,10,"bid",13,105.681,7.926
21,60,10,"bid",15,104.896,6.004
22,60,10,"bid",7,108.216,5.743
23,60,10,"bid",15,109.454,9.59
24,60,10,"bid",3,99.115,0.09
25,60,10,"bid",17,108.169,10.798
26,60,10,"bid",20,112.848,14.985
27,60,10,"bid",17,105.585,4.594
28,60,10,"bid",11,108.379,8.365
29,60,10,"bid",5,99.779,1.391
30,60,10,"bid",13,105.682,7.677
31,60,10,"bid",13,104.002,3.447
32,60,10,"bid",11,102.355,3.976
33,60,10,"bid",13,108.206,5.284
34,60,10,"bid",15,107.448,9.421
35,60,10,"bid",14,105.695,5.147
36,60,10,"bid",17,107.35,7.486
37,60,10,"bid",16,106.18,5.258
38,60,10,"bid",14,104.878,5.892
39,60,10,"bid",7,108.327,8.82
40,60,10,"bid",8,108.217,9.032
41,60,10,"bid",11,111.587,7.516
42,60,10,"bid",15,107.823,4.549
43,60,10,"bid",16,104.972,2.27
44,60,10,"bid",10,102.562,0.559
45,60,10,"bid",6,101.666,0.531
46,60,10,"bid",8,102.746,1.982
47,60,10,"bid",13,108.636,8.181
48,60,10,"bid",20,106.623,4.912
49,60,10,"bid",17,112.02,8.24
50,60,10,"bid",6,105.444,2.132
51,60,10,"bid",5,100.888,1.028
52,60,10,"bid",13,102.814,2.655
53,60,10,"bid",9,101.072,1.303
54,60,10,"bid",10,102.449,4.489
55,60,10,"bid",15,106.35,4.036
56,60,10,"bid",12,105.473,4.643
