"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",3,109.486,9.393
3,60,10,"bid",11,106.726,7.093
4,60,10,"bid",16,128.125,16.289
5,60,10,"bid",12,129.5,26.581
6,60,10,"bid",3,219.32,9.74
7,60,10,"bid",12,127.214,15.886
8,60,10,"bid",6,110.309,11.083
9,60,10,"bid",7,112.25,17.494
10,60,10,"bid",23,135.126,27.916
11,60,10,"bid",15,119.378,22.171
12,60,10,"bid",12,117.679,15.382
13,60,10,"bid",11,113.206,10.544
14,60,10,"bid",11,127.031,35.924
15,60,10,"bid",5,128.723,18.639
16,60,10,"bid",9,109.375,12.212
17,60,10,"bid",6,184.305,5.752
18,60,10,"bid",12,125.378,25.684
19,60,10,"bid",9,146.56,32.003
20,60,10,"bid",9,134.656,26.897
21,60,10,"bid",15,142.71,43.926
22,60,10,"bid",15,127.741,24.279
23,60,10,"bid",9,130.174,31.429
24,60,10,"bid",18,124.12,18.359
25,60,10,"bid",15,132.71,29.427
26,60,10,"bid",4,106.795,0.418
27,60,10,"bid",15,121.197,23.178
28,60,10,"bid",13,122.142,18.3
29,60,10,"bid",13,144.787,29.99
30,60,10,"bid",13,127.627,17.137
31,60,10,"bid",7,147.006,28.434
32,60,10,"bid",11,136.425,29.154
33,60,10,"bid",19,119.187,13.653
34,60,10,"bid",11,124.704,27.206
35,60,10,"bid",3,106.27,0
36,60,10,"bid",12,159.408,37.146
37,60,10,"bid",15,153.474,52.35
38,60,10,"bid",14,127.997,24.696
39,60,10,"bid",11,107.799,8.677
40,60,10,"bid",17,128.632,30.99
41,60,10,"bid",16,154.45,52.944
42,60,10,"bid",14,115.27,17.724
43,60,10,"bid",18,133.823,35.248
44,60,10,"bid",19,117.704,11.329
45,60,10,"bid",11,140.944,24.625
46,60,10,"bid",15,134.549,25.312
47,60,10,"bid",19,112.845,9.385
48,60,10,"bid",6,112.209,1.815
49,60,10,"bid",18,127.627,25.769
50,60,10,"bid",24,117.357,13.727
51,60,10,"bid",19,116.58,15.089
52,60,10,"bid",15,118.765,17.398
53,60,10,"bid",24,131.253,25.934
54,60,10,"bid",10,116.216,6.802
55,60,10,"bid",15,147.905,30.995
56,60,10,"bid",12,111.927,5.913
57,60,10,"bid",13,121.912,19.888
58,60,10,"bid",12,138.603,15.502
59,60,10,"bid",10,132.489,22.782
60,60,10,"bid",21,145.116,35.994
61,60,10,"bid",14,123.097,18.473
62,60,10,"bid",9,119.552,8.13
63,60,10,"bid",15,117.869,12.708
64,60,10,"bid",10,173.062,48.342
65,60,10,"bid",4,109.045,0.743
66,60,10,"bid",8,160.367,45.667
67,60,10,"bid",8,108.448,6.864
68,60,10,"bid",16,111.665,10.962
69,60,10,"bid",6,116.994,13.073
70,60,10,"bid",19,147.689,25.924
71,60,10,"bid",9,140.679,9.666
72,60,10,"bid",15,112.095,8.597
73,60,10,"bid",18,121.559,17.474
74,60,10,"bid",18,130.159,34.916
75,60,10,"bid",23,111.421,6.65
76,60,10,"bid",12,133.871,28.365
77,60,10,"bid",12,130.094,24.82
78,60,10,"bid",18,141.615,57.329
79,60,10,"bid",6,116.371,13.038
80,60,10,"bid",14,140.109,48.179
81,60,10,"bid",12,120.784,11.227
82,60,10,"bid",11,109.98,10.423
83,60,10,"bid",9,124.931,8.875
84,60,10,"bid",12,104.119,2.184
85,60,10,"bid",15,122.355,14.397
86,60,10,"bid",11,130.648,26.672
87,60,10,"bid",14,110.116,16.137
88,60,10,"bid",6,104.432,5.805
89,60,10,"bid",6,105.06,4.381
90,60,10,"bid",8,115.928,20.527
91,60,10,"bid",9,103.932,3.376
92,60,10,"bid",13,115.579,18.304
93,60,10,"bid",11,127.782,35.158
94,60,10,"bid",16,126.362,34.435
95,60,10,"bid",3,97.12,0
96,60,10,"bid",18,118.17,27.587
97,60,10,"bid",12,119.694,14.74
98,60,10,"bid",18,112.384,7.042
99,60,10,"bid",3,110.603,2.693
100,60,10,"bid",8,112.75,12.648
101,60,10,"bid",15,148.793,30.637
102,60,10,"bid",11,105.394,3.165
103,60,10,"bid",20,119.688,24.469
104,60,10,"bid",9,154.111,52.409
105,60,10,"bid",18,142.305,38.846
106,60,10,"bid",20,110.078,6.684
107,60,10,"bid",11,121.679,26.358
108,60,10,"bid",12,114.386,10.249
109,60,10,"bid",6,146.13,50.094
110,60,10,"bid",16,126.886,17.825
111,60,10,"bid",3,118.415,13.969
