"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",3,133.978,22.627
3,60,10,"bid",3,104.857,0
4,60,10,"bid",10,138.062,21.98
5,60,10,"bid",6,122.267,9.68
6,60,10,"bid",3,184.284,11.691
7,60,10,"bid",5,109.6,11.336
8,60,10,"bid",6,114.276,2.786
9,60,10,"bid",2,108.675,0.385
10,60,10,"bid",6,108.045,9.755
11,60,10,"bid",9,132.48,31.227
12,60,10,"bid",19,109.217,8.043
13,60,10,"bid",7,103.413,3.043
14,60,10,"bid",3,110.298,0
15,60,10,"bid",6,130.552,7.67
16,60,10,"bid",8,109.261,11.659
17,60,10,"bid",6,117.591,15.348
18,60,10,"bid",12,114.764,8.828
19,60,10,"bid",12,121.405,23.812
20,60,10,"bid",9,122.91,14.877
21,60,10,"bid",13,109.582,7.21
22,60,10,"bid",18,109.46,7.912
23,60,10,"bid",9,113.306,14.211
24,60,10,"bid",16,107.96,7.725
25,60,10,"bid",4,104.671,0.518
26,60,10,"bid",17,113.64,18.16
27,60,10,"bid",13,128.735,25.563
28,60,10,"bid",10,104.838,3.147
29,60,10,"bid",9,113.732,9.675
30,60,10,"bid",21,110.805,7.425
31,60,10,"bid",14,122.174,18.243
32,60,10,"bid",18,115.307,8.876
33,60,10,"bid",15,122.122,25.335
34,60,10,"bid",9,101.999,4.343
35,60,10,"bid",19,124.717,21.255
36,60,10,"bid",29,114.687,10.453
37,60,10,"bid",8,106.463,5.816
38,60,10,"bid",13,116.452,17.401
39,60,10,"bid",9,116.413,19.679
40,60,10,"bid",23,111.267,9.063
41,60,10,"bid",22,114.047,9.822
42,60,10,"bid",12,104.587,3.929
43,60,10,"bid",20,106.489,8.816
44,60,10,"bid",11,104.133,3.016
45,60,10,"bid",13,114.508,20.898
46,60,10,"bid",14,107.009,5.706
47,60,10,"bid",18,110.956,7.939
48,60,10,"bid",14,122.534,17.846
49,60,10,"bid",12,109.26,9.128
50,60,10,"bid",18,115.064,13.35
51,60,10,"bid",25,119.132,22.69
52,60,10,"bid",15,105.764,4.548
53,60,10,"bid",9,113.594,15.6
54,60,10,"bid",16,110.649,12.752
55,60,10,"bid",14,105.258,9.036
56,60,10,"bid",22,108.019,5.023
57,60,10,"bid",18,109.9,9.539
58,60,10,"bid",26,107.565,9.402
59,60,10,"bid",32,117.466,21.566
60,60,10,"bid",13,107.977,6.258
61,60,10,"bid",20,109.55,13.711
62,60,10,"bid",15,114.647,17.189
63,60,10,"bid",22,110.701,13.614
64,60,10,"bid",8,115.36,15.016
65,60,10,"bid",10,117.565,22.132
66,60,10,"bid",18,105.205,6.863
67,60,10,"bid",18,106.947,8.225
68,60,10,"bid",19,110.821,11.241
69,60,10,"bid",17,114.908,19.529
70,60,10,"bid",8,102.431,4.361
71,60,10,"bid",20,108.555,9.097
72,60,10,"bid",12,123.14,12.625
73,60,10,"bid",12,103.119,3.445
74,60,10,"bid",25,117.729,18.959
75,60,10,"bid",14,119.534,9.57
76,60,10,"bid",7,108.258,3.301
77,60,10,"bid",11,116.834,12.489
78,60,10,"bid",5,113.159,8.403
79,60,10,"bid",11,108.293,4.972
80,60,10,"bid",10,115.634,14.948
81,60,10,"bid",19,114.299,13.84
82,60,10,"bid",18,111.212,10.778
83,60,10,"bid",12,102.936,4.078
84,60,10,"bid",12,111.455,12.584
85,60,10,"bid",3,125.578,14.445
86,60,10,"bid",10,114.959,17.035
87,60,10,"bid",15,104.552,2.412
88,60,10,"bid",8,103.874,0.683
89,60,10,"bid",15,108.037,6.028
90,60,10,"bid",6,114.268,11.038
91,60,10,"bid",18,108.683,5.174
92,60,10,"bid",16,117.652,16.177
93,60,10,"bid",16,105.915,4.273
94,60,10,"bid",13,118.465,23.81
95,60,10,"bid",18,116.099,11.391
96,60,10,"bid",13,107.887,7.713
97,60,10,"bid",9,134.73,20.615
98,60,10,"bid",16,123.981,25.949
99,60,10,"bid",16,109.551,10.488
100,60,10,"bid",17,115.675,17.397
101,60,10,"bid",16,112.651,10.665
102,60,10,"bid",15,111.177,7.271
103,60,10,"bid",21,115.794,14.829
104,60,10,"bid",12,114.66,9.39
105,60,10,"bid",12,113.808,10.34
106,60,10,"bid",12,111.65,10.335
107,60,10,"bid",17,119.435,17.62
108,60,10,"bid",16,106.287,3.584
109,60,10,"bid",13,106.493,2.737
110,60,10,"bid",9,116.013,11.518
111,60,10,"bid",8,111.972,14.773
112,60,10,"bid",17,112.665,13.242
113,60,10,"bid",18,111.973,12.613
114,60,10,"bid",15,118.591,15.414
115,60,10,"bid",13,129.303,26.536
116,60,10,"bid",14,103.967,4.406
117,60,10,"bid",15,126.319,24.895
118,60,10,"bid",12,127.919,27.585
119,60,10,"bid",16,108.475,8.88
120,60,10,"bid",6,108.453,3.389
121,60,10,"bid",3,116.091,13.532
122,60,10,"bid",12,120.438,26.337
123,60,10,"bid",16,107.435,5.649
124,60,10,"bid",12,120.505,19.911
125,60,10,"bid",3,119.814,0
126,60,10,"bid",13,107.004,7.777
127,60,10,"bid",11,107.554,7.775
128,60,10,"bid",15,112.741,9.918
129,60,10,"bid",12,107.859,9.632
130,60,10,"bid",11,111.42,13.695
131,60,10,"bid",15,114.107,13.219
132,60,10,"bid",18,118.841,12.666
133,60,10,"bid",22,117.753,23.298
134,60,10,"bid",24,113.14,6.981
135,60,10,"bid",8,112.079,7.927
136,60,10,"bid",8,107.97,5.674
137,60,10,"bid",9,141.823,31.773
138,60,10,"bid",9,122.545,20.652
139,60,10,"bid",7,120.746,14.913
140,60,10,"bid",23,121.778,12.787
141,60,10,"bid",15,124.425,15.922
142,60,10,"bid",16,106.594,10.237
143,60,10,"bid",12,112.444,9.145
144,60,10,"bid",12,106.003,3.87
145,60,10,"bid",19,115.4,12.281
146,60,10,"bid",6,116.847,12.054
147,60,10,"bid",21,111.998,10.901
148,60,10,"bid",14,115.128,10.138
149,60,10,"bid",11,108.106,8.04
150,60,10,"bid",11,110.743,9.614
151,60,10,"bid",16,106.052,4.128
152,60,10,"bid",21,111.561,7.67
153,60,10,"bid",12,101.87,1.78
154,60,10,"bid",11,105.756,3.449
155,60,10,"bid",0,0,0
156,60,10,"bid",9,105.717,5.725
157,60,10,"bid",12,103.162,9.345
158,60,10,"bid",3,138.64,9.198
159,60,10,"bid",6,118.804,3.735
160,60,10,"bid",9,120.036,11.051
161,60,10,"bid",12,107.3,3.205
162,60,10,"bid",3,110.796,0
163,60,10,"bid",3,107.222,0
164,60,10,"bid",3,104.102,0
165,60,10,"bid",8,101.972,1.395
166,60,10,"bid",9,112.202,10.212
167,60,10,"bid",0,0,0
168,60,10,"bid",3,109.416,0
169,60,10,"bid",3,102.16,2.654
170,60,10,"bid",2,102.051,0
171,60,10,"bid",5,123.806,17.088
172,60,10,"bid",9,106.391,6.985
173,60,10,"bid",12,104.494,2.525
174,60,10,"bid",10,108.048,7.533
175,60,10,"bid",10,110.04,12.421
176,60,10,"bid",6,107.949,4.114
177,60,10,"bid",3,100.13,0.774
178,60,10,"bid",11,102.173,1.855
179,60,10,"bid",4,118.064,9.277
180,60,10,"bid",3,102.011,0
181,60,10,"bid",3,102.348,0
182,60,10,"bid",0,0,0
183,60,10,"bid",0,0,0
184,60,10,"bid",4,101.726,3.775
185,60,10,"bid",2,113.346,0
186,60,10,"bid",5,108.865,4.055
187,60,10,"bid",3,119.653,0
188,60,10,"bid",9,131.517,34.426
189,60,10,"bid",9,111.733,11.075
190,60,10,"bid",6,106.745,2.188
191,60,10,"bid",8,109.483,9.24
192,60,10,"bid",3,100.973,0
193,60,10,"bid",9,115.16,17.676
194,60,10,"bid",6,111.402,10.562
195,60,10,"bid",5,101.037,0.256
196,60,10,"bid",3,101.491,0
197,60,10,"bid",9,101.482,1.2
198,60,10,"bid",0,0,0
199,60,10,"bid",3,119.93,0
200,60,10,"bid",3,132.241,0
201,60,10,"bid",4,110.323,7.557
202,60,10,"bid",3,111.606,0
203,60,10,"bid",3,123.985,3.3
204,60,10,"bid",6,105.481,0
205,60,10,"bid",3,101.109,0.492
206,60,10,"bid",6,107.238,5.642
207,60,10,"bid",0,0,0
208,60,10,"bid",0,0,0
209,60,10,"bid",12,107.427,2.412
210,60,10,"bid",6,116.66,6.632
211,60,10,"bid",6,104.914,0.299
212,60,10,"bid",4,116.133,25.846
213,60,10,"bid",10,112.683,11.189
214,60,10,"bid",9,108.907,3.809
215,60,10,"bid",3,104.881,0.235
216,60,10,"bid",0,0,0
217,60,10,"bid",3,122.423,0
218,60,10,"bid",6,106.235,4.348
219,60,10,"bid",9,118.211,20.21
220,60,10,"bid",4,102.622,0.856
221,60,10,"bid",12,123.854,23.749
222,60,10,"bid",13,117.756,16.228
223,60,10,"bid",0,0,0
224,60,10,"bid",4,112.123,2.96
225,60,10,"bid",7,118.747,17.665
226,60,10,"bid",6,120.028,19.827
227,60,10,"bid",12,109.769,6.096
228,60,10,"bid",9,104.312,1.157
229,60,10,"bid",11,105.51,7.121
230,60,10,"bid",12,109.44,8.404
231,60,10,"bid",16,115.31,11.312
232,60,10,"bid",6,125.472,13.258
233,60,10,"bid",15,120.954,15.217
234,60,10,"bid",8,118.523,17.539
235,60,10,"bid",12,117.237,11.307
236,60,10,"bid",8,120.136,14.159
237,60,10,"bid",6,107.763,2.449
238,60,10,"bid",18,107.783,5.374
239,60,10,"bid",5,116.11,5.967
240,60,10,"bid",6,104.38,0.814
241,60,10,"bid",15,107.557,8.675
242,60,10,"bid",14,115.303,13.881
243,60,10,"bid",6,120.375,11.211
244,60,10,"bid",13,108.518,5.794
245,60,10,"bid",12,109.522,7.992
246,60,10,"bid",14,111.63,7.523
247,60,10,"bid",10,105.272,5.047
248,60,10,"bid",8,102.428,3.715
249,60,10,"bid",3,118.499,9.294
250,60,10,"bid",6,115.638,14.728
251,60,10,"bid",13,111.432,9.722
252,60,10,"bid",3,102.595,0
253,60,10,"bid",15,114.239,12.859
254,60,10,"bid",11,120.49,21.844
255,60,10,"bid",9,107.844,4.986
256,60,10,"bid",9,116.159,11.41
257,60,10,"bid",9,126.674,12.81
258,60,10,"bid",12,110.354,6.311
259,60,10,"bid",12,110.427,7.131
260,60,10,"bid",9,115.891,10.595
261,60,10,"bid",9,124.282,23.154
262,60,10,"bid",4,116.464,17.704
263,60,10,"bid",15,119.816,16.511
264,60,10,"bid",13,107.109,2.994
265,60,10,"bid",7,108.893,5.304
266,60,10,"bid",6,105.869,2.79
267,60,10,"bid",6,108.141,11.134
268,60,10,"bid",9,103.929,1.188
269,60,10,"bid",8,113.548,13.267
270,60,10,"bid",0,0,0
271,60,10,"bid",10,115.272,5.231
272,60,10,"bid",10,116.729,14.227
273,60,10,"bid",12,110.487,5.894
274,60,10,"bid",15,107.983,3.895
275,60,10,"bid",9,126.852,18.875
276,60,10,"bid",9,116.429,17.379
277,60,10,"bid",11,117.542,16.956
278,60,10,"bid",24,109.622,6.875
279,60,10,"bid",19,110.56,6.722
280,60,10,"bid",13,125.811,6.568
281,60,10,"bid",9,108.703,6.932
282,60,10,"bid",15,110.045,9.066
283,60,10,"bid",13,110.578,10.43
284,60,10,"bid",3,123.856,15.856
285,60,10,"bid",12,111.238,7.165
286,60,10,"bid",9,104.725,3.612
287,60,10,"bid",3,110.115,2.799
288,60,10,"bid",3,106.385,0
289,60,10,"bid",3,98.134,0
290,60,10,"bid",0,0,0
291,60,10,"bid",3,117.212,10.371
292,60,10,"bid",0,0,0
293,60,10,"bid",2,104.677,1.116
294,60,10,"bid",5,106.619,6.225
295,60,10,"bid",6,105.322,1.925
296,60,10,"bid",6,107.906,1.554
297,60,10,"bid",4,135.365,22.079
298,60,10,"bid",1,99.284,0
299,60,10,"bid",3,109.577,0
300,60,10,"bid",8,106.058,5.579
301,60,10,"bid",7,103.087,2.541
302,60,10,"bid",4,123.664,9.404
303,60,10,"bid",3,104.683,0
304,60,10,"bid",9,102.731,2.015
305,60,10,"bid",6,103.713,1.061
306,60,10,"bid",6,102.625,0
307,60,10,"bid",3,102.083,0
308,60,10,"bid",2,112.084,8.345
309,60,10,"bid",3,102.083,0
310,60,10,"bid",3,99.356,0
311,60,10,"bid",3,122.574,4.009
312,60,10,"bid",5,132.326,26.694
313,60,10,"bid",7,136.181,21.857
314,60,10,"bid",7,112.488,3.317
315,60,10,"bid",9,114.945,10.536
316,60,10,"bid",3,127.354,17.875
317,60,10,"bid",7,104.178,2.656
318,60,10,"bid",3,148.386,6.107
319,60,10,"bid",7,102.914,1.528
320,60,10,"bid",8,103.091,2.416
321,60,10,"bid",12,107.097,8.857
322,60,10,"bid",9,110.625,3.847
323,60,10,"bid",0,0,0
324,60,10,"bid",3,105.938,0
325,60,10,"bid",6,108.454,2.516
326,60,10,"bid",0,0,0
327,60,10,"bid",6,111.691,10.691
328,60,10,"bid",6,102.191,0
329,60,10,"bid",8,105.2,5.029
330,60,10,"bid",6,105.553,4.226
331,60,10,"bid",9,134.731,46.797
332,60,10,"bid",14,114.209,15.144
333,60,10,"bid",9,105.209,3.75
334,60,10,"bid",12,110.847,14.494
335,60,10,"bid",9,111.169,3.76
336,60,10,"bid",15,120.267,22.972
337,60,10,"bid",18,113.247,4.315
338,60,10,"bid",15,122.571,18.167
339,60,10,"bid",13,109.255,6.019
340,60,10,"bid",9,120.723,15.665
341,60,10,"bid",12,105.653,5.703
342,60,10,"bid",10,102.777,1.123
343,60,10,"bid",3,102.512,0
344,60,10,"bid",18,107.649,8.626
345,60,10,"bid",8,105.833,2.032
346,60,10,"bid",3,103.089,0
347,60,10,"bid",11,108.162,9.503
348,60,10,"bid",13,110.673,13.64
349,60,10,"bid",12,107.745,3.134
350,60,10,"bid",12,110.362,8.132
351,60,10,"bid",8,104.76,1.287
352,60,10,"bid",5,104.211,1.914
353,60,10,"bid",3,101.46,0
354,60,10,"bid",11,105.336,7.702
355,60,10,"bid",6,105.989,7.503
356,60,10,"bid",6,101.249,0.338
357,60,10,"bid",5,117.319,10.222
358,60,10,"bid",10,125.567,29.334
359,60,10,"bid",6,110.03,9.673
360,60,10,"bid",6,118.484,17.239
361,60,10,"bid",6,102.876,7.94
362,60,10,"bid",3,112.246,7.551
363,60,10,"bid",3,97.513,0
364,60,10,"bid",0,0,0
365,60,10,"bid",6,104.997,12.228
366,60,10,"bid",3,99.454,0
367,60,10,"bid",4,111.9,3.312
368,60,10,"bid",1,109.983,0
369,60,10,"bid",0,0,0
370,60,10,"bid",4,109.777,5.267
371,60,10,"bid",3,122.279,0
372,60,10,"bid",6,117.52,7.563
373,60,10,"bid",9,123.848,9.082
374,60,10,"bid",8,112.258,1.378
375,60,10,"bid",6,119.142,18.657
376,60,10,"bid",5,136.073,26.279
377,60,10,"bid",9,106.383,4.631
378,60,10,"bid",4,101.126,1.261
379,60,10,"bid",6,110.679,12.452
380,60,10,"bid",8,104.762,5.498
381,60,10,"bid",3,119.454,0
382,60,10,"bid",11,113.4,10.864
383,60,10,"bid",3,100.214,0
384,60,10,"bid",7,119.373,12.142
385,60,10,"bid",6,109.228,8.343
386,60,10,"bid",3,108.665,0
387,60,10,"bid",11,109.271,4.409
388,60,10,"bid",6,108.878,2.503
389,60,10,"bid",3,110.282,0
390,60,10,"bid",7,111.648,2.564
391,60,10,"bid",6,109.659,6.47
392,60,10,"bid",0,0,0
393,60,10,"bid",6,101.091,0.275
394,60,10,"bid",12,103.652,5.292
395,60,10,"bid",3,110.742,11.005
396,60,10,"bid",9,117.877,15.903
397,60,10,"bid",14,108.18,9.047
398,60,10,"bid",5,101.716,2.079
399,60,10,"bid",6,101.069,0.512
400,60,10,"bid",9,103.145,7.37
401,60,10,"bid",8,103.011,1.255
402,60,10,"bid",15,111.103,10.411
403,60,10,"bid",16,107.757,7.323
404,60,10,"bid",8,103.936,2.321
405,60,10,"bid",14,113.944,14.427
406,60,10,"bid",16,105.912,3.45
407,60,10,"bid",9,123.842,22.397
408,60,10,"bid",12,105.151,1.702
409,60,10,"bid",9,103.194,1.887
410,60,10,"bid",20,105.525,5.234
411,60,10,"bid",9,120.708,25.464
412,60,10,"bid",8,109.074,16.256
413,60,10,"bid",10,104.561,9.061
414,60,10,"bid",17,107.807,7.284
415,60,10,"bid",9,113.282,11.29
416,60,10,"bid",21,107.952,9.704
417,60,10,"bid",15,105.385,3.811
418,60,10,"bid",12,105.056,7.51
419,60,10,"bid",16,109.14,11.289
420,60,10,"bid",27,107.185,9.185
421,60,10,"bid",9,101.769,3.953
422,60,10,"bid",12,113.355,25.569
423,60,10,"bid",17,115.678,9.873
424,60,10,"bid",14,132.016,14.93
425,60,10,"bid",20,107.32,2.227
426,60,10,"bid",15,111.689,11.767
427,60,10,"bid",14,109.161,9.295
428,60,10,"bid",22,106.072,5.492
429,60,10,"bid",12,107.246,6.45
430,60,10,"bid",14,104.531,5.062
431,60,10,"bid",23,111.72,6.719
432,60,10,"bid",11,112.632,13.993
433,60,10,"bid",18,106.888,4.144
434,60,10,"bid",7,100.785,1.991
435,60,10,"bid",13,100.235,0.455
436,60,10,"bid",13,106.944,7.579
437,60,10,"bid",22,104.31,2.655
438,60,10,"bid",15,109.843,8.371
439,60,10,"bid",15,123.094,16.966
440,60,10,"bid",17,108.491,9.405
441,60,10,"bid",9,109.69,10.824
442,60,10,"bid",15,108.047,7.456
443,60,10,"bid",15,103.213,1.39
444,60,10,"bid",13,112.499,6.399
445,60,10,"bid",14,111.747,15.58
446,60,10,"bid",6,102.736,1.53
447,60,10,"bid",13,105.607,9.763
448,60,10,"bid",12,109.166,8.63
449,60,10,"bid",12,111.363,19.427
450,60,10,"bid",11,108.427,7.761
451,60,10,"bid",7,104.166,2.5
452,60,10,"bid",11,113.085,10.247
453,60,10,"bid",7,104.212,5.036
454,60,10,"bid",14,117.734,17.568
455,60,10,"bid",3,126.775,16.496
456,60,10,"bid",15,106.004,4.599
457,60,10,"bid",11,115.571,18.887
458,60,10,"bid",9,105.717,3.984
459,60,10,"bid",13,108.081,10.363
460,60,10,"bid",16,109.207,16.3
461,60,10,"bid",17,111.264,9.004
462,60,10,"bid",19,111.006,9.188
463,60,10,"bid",12,115.902,14.693
464,60,10,"bid",16,111.598,8.688
465,60,10,"bid",24,106.078,8.296
466,60,10,"bid",16,107.062,9.131
467,60,10,"bid",12,109.584,10.928
468,60,10,"bid",24,117.742,24.062
469,60,10,"bid",20,111.446,14.224
470,60,10,"bid",9,105.458,5.306
471,60,10,"bid",10,115.187,14.367
472,60,10,"bid",20,115.035,12.052
473,60,10,"bid",5,124.419,17.344
474,60,10,"bid",11,121.047,24.055
475,60,10,"bid",12,109.88,8.143
476,60,10,"bid",12,129.155,32.838
477,60,10,"bid",17,114.779,21.332
478,60,10,"bid",6,109.647,5.981
479,60,10,"bid",9,106.356,3.835
480,60,10,"bid",13,102.748,5.045
481,60,10,"bid",15,112.096,9.891
482,60,10,"bid",12,115.017,9.046
483,60,10,"bid",7,123.307,14.136
484,60,10,"bid",16,121.554,20.797
485,60,10,"bid",6,127.035,18.227
