"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",3,109.486,9.393
3,60,10,"bid",10,105.167,5.946
4,60,10,"bid",7,169.964,36.673
5,60,10,"bid",10,129.721,38.574
6,60,10,"bid",16,131.557,22.281
7,60,10,"bid",14,121.162,12.087
8,60,10,"bid",6,112.163,0.698
9,60,10,"bid",17,127.848,27.667
10,60,10,"bid",9,109.681,10.777
11,60,10,"bid",20,116.331,16.342
12,60,10,"bid",21,111.946,8.034
13,60,10,"bid",14,114.858,15.189
14,60,10,"bid",16,114.439,16.588
15,60,10,"bid",11,125.895,24.744
16,60,10,"bid",12,111.059,13.657
17,60,10,"bid",13,122.45,23.784
18,60,10,"bid",7,159.654,66.507
19,60,10,"bid",19,130.885,30.121
20,60,10,"bid",20,130.558,19.848
21,60,10,"bid",3,107.449,0
22,60,10,"bid",17,115.395,20.825
23,60,10,"bid",17,111.778,10.469
24,60,10,"bid",19,118.357,22.781
25,60,10,"bid",13,128.203,15.916
26,60,10,"bid",9,119.125,23.017
27,60,10,"bid",18,126.418,44.207
28,60,10,"bid",16,134.64,24.461
29,60,10,"bid",15,141.7,31.897
30,60,10,"bid",22,121.5,17.659
31,60,10,"bid",10,107.578,3.093
32,60,10,"bid",17,119.89,14.625
33,60,10,"bid",22,120.003,17.004
34,60,10,"bid",11,106.872,4.087
35,60,10,"bid",19,114.838,19.069
36,60,10,"bid",12,146.756,56.473
37,60,10,"bid",6,139.122,30.449
38,60,10,"bid",15,120.832,14.509
39,60,10,"bid",4,106.491,6.027
40,60,10,"bid",11,107.211,4.601
41,60,10,"bid",16,145.866,26.957
42,60,10,"bid",13,135.179,21.787
43,60,10,"bid",7,125.83,11.228
44,60,10,"bid",9,115.831,11.149
45,60,10,"bid",10,122.977,20.297
46,60,10,"bid",13,139.602,38.715
47,60,10,"bid",0,0,0
48,60,10,"bid",12,113.357,15.788
49,60,10,"bid",15,113.28,10.738
50,60,10,"bid",4,131.35,14.206
51,60,10,"bid",3,104.824,0.13
52,60,10,"bid",15,120.003,19.238
53,60,10,"bid",9,119.177,12.788
54,60,10,"bid",9,121.458,18.858
55,60,10,"bid",12,121.168,17.352
56,60,10,"bid",12,127.724,17.744
57,60,10,"bid",15,115.437,10.06
58,60,10,"bid",12,127.446,31.001
59,60,10,"bid",8,127.504,23.788
60,60,10,"bid",9,127.174,15.366
61,60,10,"bid",12,124.254,20.49
62,60,10,"bid",12,126.592,12.642
63,60,10,"bid",6,119.289,17.106
64,60,10,"bid",12,143.981,34.351
65,60,10,"bid",9,107.345,3.188
66,60,10,"bid",12,113.33,8.979
67,60,10,"bid",15,159.344,54.616
68,60,10,"bid",15,119.965,15.587
69,60,10,"bid",22,133.461,27.87
70,60,10,"bid",15,134.772,31.758
71,60,10,"bid",9,107.693,3.536
72,60,10,"bid",3,186.458,0
73,60,10,"bid",15,121.342,25.962
74,60,10,"bid",12,141.256,28.55
75,60,10,"bid",11,111.921,11.286
76,60,10,"bid",12,140.184,18.686
77,60,10,"bid",7,157.365,32.09
78,60,10,"bid",6,111.035,7.507
79,60,10,"bid",18,145.842,30.902
80,60,10,"bid",16,121.254,18.748
81,60,10,"bid",17,111.751,7.551
82,60,10,"bid",6,110.528,12.095
83,60,10,"bid",10,130.27,23.234
84,60,10,"bid",12,118.476,10.111
85,60,10,"bid",4,114.742,9.242
86,60,10,"bid",14,118.866,9.784
87,60,10,"bid",11,126.226,21.297
88,60,10,"bid",13,110.485,7.227
89,60,10,"bid",11,125.748,11.951
90,60,10,"bid",15,119.668,11.505
91,60,10,"bid",7,116.716,17.307
92,60,10,"bid",18,122.604,27.741
93,60,10,"bid",6,112.945,11.375
94,60,10,"bid",6,117.91,15.333
95,60,10,"bid",12,110.22,10.696
96,60,10,"bid",12,123.713,25.517
97,60,10,"bid",16,129.257,21.22
98,60,10,"bid",13,113.864,6.5
99,60,10,"bid",14,131.919,34.294
100,60,10,"bid",10,102.753,3.644
101,60,10,"bid",12,105.825,5.969
102,60,10,"bid",11,141.701,38.219
103,60,10,"bid",12,146.048,32.165
104,60,10,"bid",10,120.926,13.178
105,60,10,"bid",9,111.954,5.987
106,60,10,"bid",15,114.572,13.891
107,60,10,"bid",9,140.041,30.279
108,60,10,"bid",15,172.903,34.628
109,60,10,"bid",11,113.811,9.593
110,60,10,"bid",10,125.495,19.326
111,60,10,"bid",15,159.823,38.376
