"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",3,102.017,1.848
4,60,10,"bid",17,119.62,11.987
5,60,10,"bid",6,107.716,3.062
6,60,10,"bid",6,105.566,1.764
7,60,10,"bid",9,163.412,60.926
8,60,10,"bid",7,149.257,44.686
9,60,10,"bid",5,118.928,10.265
10,60,10,"bid",6,118.976,10.039
11,60,10,"bid",6,107.448,4.542
12,60,10,"bid",9,145.189,15.687
13,60,10,"bid",12,120.913,23.34
14,60,10,"bid",4,100.45,1.33
15,60,10,"bid",8,102.055,0.923
16,60,10,"bid",14,121.725,14.274
17,60,10,"bid",10,120.751,26.607
18,60,10,"bid",9,112.863,29.509
19,60,10,"bid",7,111.716,15.792
20,60,10,"bid",6,109.196,5.474
21,60,10,"bid",7,130.547,35.058
22,60,10,"bid",9,118.138,9.946
23,60,10,"bid",6,108.073,8.223
24,60,10,"bid",9,109.926,5.409
25,60,10,"bid",6,102.983,0
26,60,10,"bid",5,101.978,0.979
27,60,10,"bid",3,108.992,0
28,60,10,"bid",7,103.861,3.461
29,60,10,"bid",9,118.581,15.928
30,60,10,"bid",9,126.091,30.232
31,60,10,"bid",3,104.936,0
32,60,10,"bid",8,117.685,16.528
33,60,10,"bid",0,0,0
34,60,10,"bid",3,100.848,0.496
35,60,10,"bid",6,104.418,1.323
36,60,10,"bid",3,129.702,0
37,60,10,"bid",10,112.512,15.96
38,60,10,"bid",8,109.545,6.584
39,60,10,"bid",6,119.334,13.414
40,60,10,"bid",13,110.96,14.289
41,60,10,"bid",5,99.98,0.651
42,60,10,"bid",7,114.096,15.382
43,60,10,"bid",13,108.917,8.757
44,60,10,"bid",15,120.788,21.658
45,60,10,"bid",3,100.115,0
46,60,10,"bid",3,98.889,0.264
47,60,10,"bid",9,101.055,0.694
48,60,10,"bid",7,104.87,5.353
49,60,10,"bid",3,162.859,1.972
50,60,10,"bid",9,123.391,12.287
51,60,10,"bid",7,127.752,22.124
52,60,10,"bid",8,104.773,2.735
53,60,10,"bid",15,121.073,18.399
54,60,10,"bid",7,103.056,2.386
55,60,10,"bid",14,107.758,4.442
56,60,10,"bid",11,107.738,4.798
