"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",3,102.017,1.848
4,60,10,"bid",15,125.716,17.759
5,60,10,"bid",3,117.766,6.847
6,60,10,"bid",12,116.848,15.376
7,60,10,"bid",12,109.665,5.496
8,60,10,"bid",11,124.64,21.295
9,60,10,"bid",6,111.644,9.393
10,60,10,"bid",9,107.175,4.148
11,60,10,"bid",15,111.635,6.651
12,60,10,"bid",6,111.369,4.525
13,60,10,"bid",8,105.99,5.936
14,60,10,"bid",12,138.288,34.961
15,60,10,"bid",11,118.449,21.175
16,60,10,"bid",20,125.476,23.114
17,60,10,"bid",13,117.75,4.895
18,60,10,"bid",11,107.742,12.187
19,60,10,"bid",9,116.744,18.412
20,60,10,"bid",19,120,11.42
21,60,10,"bid",10,111.171,5.781
22,60,10,"bid",0,0,0
23,60,10,"bid",12,114.649,17.144
24,60,10,"bid",11,112.977,10.448
25,60,10,"bid",9,108.493,5.562
26,60,10,"bid",4,103.508,3.094
27,60,10,"bid",15,118.763,14.942
28,60,10,"bid",9,105.544,4.543
29,60,10,"bid",6,144.488,9.563
30,60,10,"bid",23,123.58,18.891
31,60,10,"bid",11,132.588,38.108
32,60,10,"bid",9,125.392,26.505
33,60,10,"bid",15,123.977,18.308
34,60,10,"bid",16,120.457,26.189
35,60,10,"bid",11,107.211,4.408
36,60,10,"bid",17,109.507,9.642
37,60,10,"bid",12,109.983,8.162
38,60,10,"bid",19,117.526,10.247
39,60,10,"bid",13,123.15,18.11
40,60,10,"bid",23,127.648,21.317
41,60,10,"bid",9,116.334,17.117
42,60,10,"bid",12,118.631,24.252
43,60,10,"bid",5,99.384,1.773
44,60,10,"bid",6,106.171,7.648
45,60,10,"bid",11,113.509,12.121
46,60,10,"bid",12,108.414,9.602
47,60,10,"bid",16,113.837,8.415
48,60,10,"bid",13,120.409,23.572
49,60,10,"bid",9,112.778,4.956
50,60,10,"bid",16,121.188,20.877
51,60,10,"bid",24,121.123,24.815
52,60,10,"bid",17,124.84,25.412
53,60,10,"bid",12,121.714,20.352
54,60,10,"bid",18,125.977,26.674
55,60,10,"bid",15,110.46,8.573
56,60,10,"bid",15,123.697,26.072
