"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",3,102.261,0
3,60,10,"bid",0,0,0
4,60,10,"bid",1,106.593,0
5,60,10,"bid",4,106.173,8.739
6,60,10,"bid",10,104.268,3.603
7,60,10,"bid",5,108.689,5.577
8,60,10,"bid",6,115.579,10.176
9,60,10,"bid",10,112.336,9.767
10,60,10,"bid",3,119.584,7.422
11,60,10,"bid",9,105.837,4.716
12,60,10,"bid",4,104.79,2.755
13,60,10,"bid",3,103.387,3.065
14,60,10,"bid",8,105.623,2.01
15,60,10,"bid",4,114.279,8.999
16,60,10,"bid",9,125.848,17.581
17,60,10,"bid",4,114.089,8.232
18,60,10,"bid",10,109.392,4.185
19,60,10,"bid",18,127.016,22.572
20,60,10,"bid",15,110.493,4.946
21,60,10,"bid",11,105.954,5.117
22,60,10,"bid",9,108.539,0.978
23,60,10,"bid",16,109.469,5.549
24,60,10,"bid",12,109.265,8.556
25,60,10,"bid",15,111.28,12.057
26,60,10,"bid",11,104.696,1.236
27,60,10,"bid",9,105.453,2.904
28,60,10,"bid",14,119.375,19.495
29,60,10,"bid",16,107.925,7.231
30,60,10,"bid",14,110.833,12.079
31,60,10,"bid",9,129.627,18.552
32,60,10,"bid",6,106.726,3.947
33,60,10,"bid",7,110.248,9.637
34,60,10,"bid",6,124.1,11.136
35,60,10,"bid",15,111.568,12.246
36,60,10,"bid",9,105.486,6.44
37,60,10,"bid",7,119.628,18.993
38,60,10,"bid",9,109.06,5.53
39,60,10,"bid",7,104.733,4.824
40,60,10,"bid",15,119.734,19.022
41,60,10,"bid",12,130.394,20.473
42,60,10,"bid",13,112.95,7.887
43,60,10,"bid",14,108.874,6.794
44,60,10,"bid",18,115.747,7.899
45,60,10,"bid",15,118.115,9.437
46,60,10,"bid",5,107.525,1.654
47,60,10,"bid",14,109.262,3.622
48,60,10,"bid",17,115.718,14.178
49,60,10,"bid",6,119.344,9.559
50,60,10,"bid",12,127.544,21.685
51,60,10,"bid",7,115.088,9.253
52,60,10,"bid",8,111.48,7.752
53,60,10,"bid",12,111.234,8.057
54,60,10,"bid",16,107.389,6.57
55,60,10,"bid",6,107.322,5.647
56,60,10,"bid",14,112.515,14.871
57,60,10,"bid",13,108.495,5.708
58,60,10,"bid",14,106.639,7.264
59,60,10,"bid",12,110.119,6.644
60,60,10,"bid",15,106.122,5.421
61,60,10,"bid",9,113.456,16.804
62,60,10,"bid",6,107.286,7.001
63,60,10,"bid",11,108.684,4.397
64,60,10,"bid",15,115.4,9.744
65,60,10,"bid",15,118.907,14.143
66,60,10,"bid",14,109.784,8.03
67,60,10,"bid",9,111.05,9.956
68,60,10,"bid",6,107.606,6.459
69,60,10,"bid",12,112.875,9.445
70,60,10,"bid",13,108.075,4.578
71,60,10,"bid",11,103.109,5.06
72,60,10,"bid",3,116.12,0
73,60,10,"bid",16,108.397,7.015
74,60,10,"bid",9,110.65,10.741
75,60,10,"bid",3,107.253,0
76,60,10,"bid",10,108.09,12.227
77,60,10,"bid",15,113.128,16.765
78,60,10,"bid",11,115.939,11.798
79,60,10,"bid",1,101.114,0
80,60,10,"bid",6,105.171,3.551
81,60,10,"bid",12,124.52,17.419
82,60,10,"bid",6,121.53,9.576
83,60,10,"bid",10,106.026,1.925
84,60,10,"bid",4,108.874,2.043
85,60,10,"bid",7,103.671,0.757
86,60,10,"bid",7,107.9,7.616
87,60,10,"bid",4,107.532,4.563
88,60,10,"bid",11,109.876,4.338
89,60,10,"bid",10,104.796,1.088
90,60,10,"bid",8,104.225,4.483
91,60,10,"bid",10,105.92,10.653
92,60,10,"bid",12,109.016,6.442
93,60,10,"bid",16,110.246,7.835
94,60,10,"bid",7,103.195,1.699
95,60,10,"bid",13,102.865,2.185
96,60,10,"bid",14,112.285,12.331
97,60,10,"bid",6,101.967,1.562
98,60,10,"bid",10,103.058,2.848
99,60,10,"bid",3,104.526,0
100,60,10,"bid",6,103.811,0.661
101,60,10,"bid",3,104.844,0
102,60,10,"bid",7,111.021,12.013
103,60,10,"bid",15,109.709,6.266
104,60,10,"bid",13,118.944,20.084
105,60,10,"bid",11,111.15,8.387
106,60,10,"bid",6,119.404,12.09
107,60,10,"bid",9,121.299,8.551
108,60,10,"bid",7,112.248,10.357
109,60,10,"bid",15,118.803,14.698
110,60,10,"bid",9,134.702,26.951
111,60,10,"bid",12,107.496,1.522
112,60,10,"bid",9,103.249,1.322
113,60,10,"bid",12,110.848,8.898
114,60,10,"bid",15,106.817,5.579
115,60,10,"bid",9,104.598,5.418
116,60,10,"bid",9,123.233,14.01
117,60,10,"bid",13,106.247,5.031
118,60,10,"bid",6,114.91,10.415
119,60,10,"bid",9,104.877,5.692
120,60,10,"bid",7,112.007,8.775
121,60,10,"bid",13,112.852,9.445
122,60,10,"bid",7,105.195,1.079
123,60,10,"bid",15,112.256,6.154
124,60,10,"bid",9,109.646,6.017
125,60,10,"bid",7,103.396,1.487
126,60,10,"bid",10,113.603,15.535
127,60,10,"bid",7,126.98,23.199
128,60,10,"bid",12,105.217,5.52
129,60,10,"bid",17,108.423,5.51
130,60,10,"bid",21,113.986,6.977
131,60,10,"bid",18,107.698,3.938
132,60,10,"bid",18,110.254,8.2
133,60,10,"bid",20,106.951,2.088
134,60,10,"bid",18,113.506,10.061
135,60,10,"bid",11,108.658,9.563
136,60,10,"bid",13,106.971,7.159
137,60,10,"bid",8,105.033,7.53
138,60,10,"bid",22,113.074,6.65
139,60,10,"bid",15,119.922,8.346
140,60,10,"bid",24,109.131,4.399
141,60,10,"bid",9,109.012,2.463
142,60,10,"bid",15,107.119,7.546
143,60,10,"bid",11,113.701,8.419
144,60,10,"bid",18,115.339,17.903
145,60,10,"bid",14,103.002,4.545
146,60,10,"bid",10,102.104,2.951
147,60,10,"bid",12,113.186,16.702
148,60,10,"bid",15,106.085,4.485
149,60,10,"bid",10,102.239,3.485
150,60,10,"bid",8,108.545,17.127
151,60,10,"bid",9,104.098,1.058
152,60,10,"bid",12,106.632,6.654
153,60,10,"bid",9,103.83,1.432
154,60,10,"bid",8,104.975,8.314
155,60,10,"bid",11,118.669,12.365
156,60,10,"bid",5,105.269,2.118
157,60,10,"bid",9,104.865,5.009
158,60,10,"bid",13,114.75,14.467
159,60,10,"bid",7,116.387,15.408
160,60,10,"bid",6,109.006,2.324
161,60,10,"bid",10,107.393,6.943
162,60,10,"bid",12,105.109,2.369
163,60,10,"bid",6,114.734,12.026
164,60,10,"bid",12,109.175,5.287
165,60,10,"bid",12,110.769,10.133
166,60,10,"bid",9,107.105,5.082
167,60,10,"bid",6,123.529,17.521
168,60,10,"bid",14,118.385,21.935
169,60,10,"bid",17,109.938,6.397
170,60,10,"bid",19,112.844,8.531
171,60,10,"bid",13,116.722,13.097
172,60,10,"bid",15,107.385,6.146
173,60,10,"bid",21,112.544,18.16
174,60,10,"bid",20,104.676,2.059
175,60,10,"bid",25,108.483,7.219
176,60,10,"bid",13,109.726,6.352
177,60,10,"bid",6,107.977,1.788
178,60,10,"bid",16,109.971,9.153
179,60,10,"bid",10,112.331,7.78
180,60,10,"bid",11,113.801,12.218
181,60,10,"bid",12,103.414,5.691
182,60,10,"bid",18,103.307,2.503
183,60,10,"bid",16,106.598,6.46
184,60,10,"bid",15,105.669,6.037
185,60,10,"bid",15,107.729,6.418
186,60,10,"bid",6,106.462,3.178
187,60,10,"bid",6,113.244,6.736
188,60,10,"bid",12,116.1,12.168
189,60,10,"bid",12,125.063,23.779
190,60,10,"bid",9,105.359,5.781
191,60,10,"bid",15,102.191,1.116
192,60,10,"bid",9,111.158,10.071
193,60,10,"bid",15,106.934,10.187
194,60,10,"bid",12,111.921,14.9
195,60,10,"bid",5,100.94,0.83
196,60,10,"bid",3,98.272,0
197,60,10,"bid",16,106.106,4.548
198,60,10,"bid",12,105.933,3.882
199,60,10,"bid",11,105.962,8.793
200,60,10,"bid",12,106.36,5.747
201,60,10,"bid",15,104.477,10.647
202,60,10,"bid",13,105.429,8.057
203,60,10,"bid",12,106.091,4.595
204,60,10,"bid",13,106.82,6.182
205,60,10,"bid",3,104.153,0
