"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",3,102.017,1.848
4,60,10,"bid",17,119.465,11.947
5,60,10,"bid",5,108.111,2.041
6,60,10,"bid",10,126.281,20.063
7,60,10,"bid",6,117.715,12.49
8,60,10,"bid",7,107.928,3.492
9,60,10,"bid",6,107.963,11.165
10,60,10,"bid",9,124.447,19.22
11,60,10,"bid",6,149.126,8.488
12,60,10,"bid",6,110.755,7.906
13,60,10,"bid",8,107.499,4.874
14,60,10,"bid",6,104.127,0.507
15,60,10,"bid",19,119.41,15.648
16,60,10,"bid",7,105.849,6.586
17,60,10,"bid",9,106.367,5.856
18,60,10,"bid",12,135.447,18.379
19,60,10,"bid",3,121.812,21.72
20,60,10,"bid",4,102.626,0.296
21,60,10,"bid",13,113.694,11.65
22,60,10,"bid",8,114.818,16.373
23,60,10,"bid",15,115.646,9.041
24,60,10,"bid",9,105.215,2.859
25,60,10,"bid",3,106.075,9.681
26,60,10,"bid",12,106.254,8.694
27,60,10,"bid",5,100.735,0.73
28,60,10,"bid",7,121.315,16.725
29,60,10,"bid",11,110.302,5.253
30,60,10,"bid",9,121.364,24.645
31,60,10,"bid",6,120.526,12.524
32,60,10,"bid",9,102.973,4.534
33,60,10,"bid",5,102.473,2.03
34,60,10,"bid",6,125.395,2.609
35,60,10,"bid",7,118.627,13.19
36,60,10,"bid",5,103.265,2
37,60,10,"bid",5,148.799,39.573
38,60,10,"bid",3,101.605,0
39,60,10,"bid",6,116.37,16.774
40,60,10,"bid",3,102.142,0
41,60,10,"bid",3,98.472,1.285
42,60,10,"bid",5,105.904,5.35
43,60,10,"bid",6,101.83,0
44,60,10,"bid",10,104.775,5.968
45,60,10,"bid",6,120.987,17.905
46,60,10,"bid",6,101.23,1.852
47,60,10,"bid",6,113.155,9.931
48,60,10,"bid",3,103.511,0
49,60,10,"bid",7,102.527,2.688
50,60,10,"bid",6,99.737,0
51,60,10,"bid",5,108.58,7.257
52,60,10,"bid",6,127.842,27.193
53,60,10,"bid",0,0,0
54,60,10,"bid",3,102.561,0
55,60,10,"bid",4,98.945,0.908
56,60,10,"bid",5,101.822,2.432
