"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",3,102.017,1.848
4,60,10,"bid",17,126.345,19.922
5,60,10,"bid",11,106.125,2.87
6,60,10,"bid",9,120.911,19.604
7,60,10,"bid",8,115.974,13.521
8,60,10,"bid",6,103.788,0.264
9,60,10,"bid",9,131.412,14.759
10,60,10,"bid",6,110.745,7.421
11,60,10,"bid",15,134.783,38.419
12,60,10,"bid",6,110.385,7.928
13,60,10,"bid",3,108.701,0
14,60,10,"bid",12,111.594,5.733
15,60,10,"bid",0,0,0
16,60,10,"bid",3,100.72,0
17,60,10,"bid",6,113.229,13.689
18,60,10,"bid",6,101.757,0.76
19,60,10,"bid",0,0,0
20,60,10,"bid",0,0,0
21,60,10,"bid",3,99.713,0
22,60,10,"bid",3,104.192,0
23,60,10,"bid",0,0,0
24,60,10,"bid",0,0,0
25,60,10,"bid",3,112.619,0
26,60,10,"bid",0,0,0
27,60,10,"bid",0,0,0
28,60,10,"bid",0,0,0
29,60,10,"bid",0,0,0
30,60,10,"bid",0,0,0
31,60,10,"bid",0,0,0
32,60,10,"bid",0,0,0
33,60,10,"bid",3,141.087,20.27
34,60,10,"bid",6,111.268,8.326
35,60,10,"bid",0,0,0
36,60,10,"bid",0,0,0
37,60,10,"bid",3,103.298,0
38,60,10,"bid",3,101.208,0
39,60,10,"bid",3,101.796,0.138
40,60,10,"bid",0,0,0
41,60,10,"bid",0,0,0
42,60,10,"bid",1,109.315,0
43,60,10,"bid",2,133.518,16.329
44,60,10,"bid",0,0,0
45,60,10,"bid",0,0,0
46,60,10,"bid",0,0,0
47,60,10,"bid",0,0,0
48,60,10,"bid",0,0,0
49,60,10,"bid",3,109.315,0
50,60,10,"bid",0,0,0
51,60,10,"bid",0,0,0
52,60,10,"bid",3,103.393,0
53,60,10,"bid",0,0,0
54,60,10,"bid",1,100.273,0
55,60,10,"bid",3,100.273,0
56,60,10,"bid",1,99.538,0
57,60,10,"bid",0,0,0
58,60,10,"bid",3,125.689,5.644
59,60,10,"bid",0,0,0
60,60,10,"bid",0,0,0
61,60,10,"bid",0,0,0
62,60,10,"bid",6,131.349,16.298
