"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",3,133.864,22.627
3,60,10,"bid",9,120.689,14.374
4,60,10,"bid",3,111.24,1.414
5,60,10,"bid",3,123.754,0
6,60,10,"bid",4,111.824,6.571
7,60,10,"bid",7,115.745,10.702
8,60,10,"bid",6,110.597,4.262
9,60,10,"bid",6,119.695,13.561
10,60,10,"bid",0,0,0
11,60,10,"bid",3,107.957,1.04
12,60,10,"bid",12,117.296,16.606
13,60,10,"bid",5,106.252,3.723
14,60,10,"bid",3,102.059,0
15,60,10,"bid",6,107.761,11.359
16,60,10,"bid",9,109.554,7.497
17,60,10,"bid",6,117.151,10.629
18,60,10,"bid",13,107.051,4.648
19,60,10,"bid",9,105.096,2.565
20,60,10,"bid",3,106.804,0
21,60,10,"bid",9,130.657,16.843
22,60,10,"bid",6,108.839,8.532
23,60,10,"bid",15,105.049,5.996
24,60,10,"bid",6,129.896,22.895
25,60,10,"bid",11,117.237,15.092
26,60,10,"bid",3,103.783,0
27,60,10,"bid",3,99.377,0.356
28,60,10,"bid",7,112.18,14.025
29,60,10,"bid",0,0,0
30,60,10,"bid",8,106.325,4.512
31,60,10,"bid",10,112.884,7.654
32,60,10,"bid",9,109.147,8.084
33,60,10,"bid",9,118.645,9.741
34,60,10,"bid",10,105.892,4.182
35,60,10,"bid",18,116.965,11.196
36,60,10,"bid",14,108.698,4.661
37,60,10,"bid",16,113.441,12.525
38,60,10,"bid",8,110.913,11.627
39,60,10,"bid",15,104.777,3.249
40,60,10,"bid",18,118.387,20.254
41,60,10,"bid",6,102.763,0.321
42,60,10,"bid",9,108.111,12.026
43,60,10,"bid",14,113.373,12.379
44,60,10,"bid",9,106.36,9.916
45,60,10,"bid",4,103.533,1.714
46,60,10,"bid",0,0,0
47,60,10,"bid",14,113.956,8.4
48,60,10,"bid",5,114.901,13.03
49,60,10,"bid",12,117.489,9.209
50,60,10,"bid",6,115.589,9.981
51,60,10,"bid",3,109.168,4.08
52,60,10,"bid",15,109.615,11.012
53,60,10,"bid",9,102.548,2.348
54,60,10,"bid",9,116.007,11.6
55,60,10,"bid",14,107.627,6.535
56,60,10,"bid",10,106.204,3.784
57,60,10,"bid",10,105.991,6.434
58,60,10,"bid",6,109.299,4.065
59,60,10,"bid",11,103.725,3.766
60,60,10,"bid",13,110.397,11.288
61,60,10,"bid",15,107.539,6.876
62,60,10,"bid",10,114.068,17.594
63,60,10,"bid",6,101.935,0.419
64,60,10,"bid",3,110.371,9.737
65,60,10,"bid",8,128.8,32.074
66,60,10,"bid",5,104.366,0.945
67,60,10,"bid",12,104.668,5.656
68,60,10,"bid",15,108.44,7.588
69,60,10,"bid",12,113.905,9.237
70,60,10,"bid",18,117.069,15.308
71,60,10,"bid",15,105.407,5.071
72,60,10,"bid",14,105.027,2.123
73,60,10,"bid",6,102.807,3.861
74,60,10,"bid",10,102.246,3.367
75,60,10,"bid",9,107.944,6.504
76,60,10,"bid",18,104.392,2.349
77,60,10,"bid",3,105.398,0
78,60,10,"bid",11,104.453,5.601
79,60,10,"bid",14,104.235,3.788
80,60,10,"bid",13,112.653,10.03
81,60,10,"bid",13,101.359,1.712
82,60,10,"bid",7,101.763,3.815
83,60,10,"bid",17,100.935,1.098
84,60,10,"bid",10,102.104,2.31
85,60,10,"bid",17,104.349,5.783
86,60,10,"bid",18,106.412,8.325
87,60,10,"bid",10,110.61,14.424
88,60,10,"bid",18,107.826,11.981
89,60,10,"bid",17,103.63,2.404
90,60,10,"bid",5,101.973,1.43
91,60,10,"bid",17,102.981,1.076
92,60,10,"bid",16,107.262,7.002
93,60,10,"bid",14,107.674,8.225
94,60,10,"bid",15,104.724,2.824
95,60,10,"bid",8,104.916,4.12
96,60,10,"bid",13,103.566,2.624
97,60,10,"bid",14,106.171,6.557
98,60,10,"bid",18,106.08,6.112
99,60,10,"bid",14,103.807,4.004
100,60,10,"bid",14,102.092,1.177
101,60,10,"bid",10,106.737,8.277
102,60,10,"bid",24,107.133,6.873
103,60,10,"bid",9,107.275,8.547
104,60,10,"bid",9,104.473,4.024
105,60,10,"bid",12,109.573,4.754
106,60,10,"bid",11,101.588,3.575
107,60,10,"bid",14,103.83,2.732
108,60,10,"bid",5,101.145,0.771
109,60,10,"bid",13,101.342,4.394
110,60,10,"bid",14,102.982,2.064
111,60,10,"bid",18,110.524,12.305
112,60,10,"bid",11,103.991,0.011
113,60,10,"bid",6,105.296,1
114,60,10,"bid",9,111.157,8.81
115,60,10,"bid",9,117.983,3.719
