"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",8,125.876,22.447
4,60,10,"bid",6,100.147,1.79
5,60,10,"bid",9,111.699,7.484
6,60,10,"bid",9,121.361,26.216
7,60,10,"bid",9,103.128,1.942
8,60,10,"bid",7,111.305,6.487
9,60,10,"bid",6,120.116,15.724
10,60,10,"bid",15,107.878,6.381
11,60,10,"bid",15,115.462,17.617
12,60,10,"bid",9,103.336,1.243
13,60,10,"bid",18,117.439,15.038
14,60,10,"bid",12,117.921,20.138
15,60,10,"bid",9,110.472,2.507
16,60,10,"bid",18,112.625,15.461
17,60,10,"bid",16,112.348,9.7
18,60,10,"bid",10,119.132,14.864
19,60,10,"bid",13,105.101,5.313
20,60,10,"bid",15,115.941,9.982
21,60,10,"bid",23,107.935,5.615
22,60,10,"bid",15,119.844,20.133
23,60,10,"bid",15,108.225,4.51
24,60,10,"bid",17,104.986,5.005
25,60,10,"bid",11,107.218,9.511
26,60,10,"bid",22,114.535,14.516
27,60,10,"bid",12,104.366,3.299
28,60,10,"bid",19,116.948,17.491
29,60,10,"bid",18,111.896,12.581
30,60,10,"bid",19,114.659,15.556
31,60,10,"bid",9,107.012,5.532
32,60,10,"bid",19,112.481,15.542
33,60,10,"bid",25,112.324,10.503
34,60,10,"bid",12,117.511,23.884
35,60,10,"bid",17,105.633,7.357
36,60,10,"bid",16,108.206,8.552
37,60,10,"bid",18,107.416,2.98
38,60,10,"bid",20,115.149,11.553
39,60,10,"bid",20,112.515,8.182
40,60,10,"bid",16,114.262,6.718
41,60,10,"bid",11,104.48,2.884
42,60,10,"bid",32,114.761,14.2
43,60,10,"bid",30,117.221,16.852
44,60,10,"bid",31,121.617,20.814
45,60,10,"bid",14,108.687,7.821
46,60,10,"bid",15,110.007,15.649
47,60,10,"bid",16,109.321,14.694
48,60,10,"bid",23,104.267,4.068
49,60,10,"bid",13,101.332,1.344
50,60,10,"bid",19,108.544,13.889
51,60,10,"bid",20,111.624,9.065
52,60,10,"bid",25,115.956,10.206
53,60,10,"bid",12,113.989,7.292
54,60,10,"bid",18,105.181,4.697
55,60,10,"bid",22,115.919,17.614
56,60,10,"bid",12,108.65,11.837
