"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",0,0,0
3,60,10,"bid",7,119.653,19.155
4,60,10,"bid",8,111.438,9.786
5,60,10,"bid",5,111.49,1.207
6,60,10,"bid",8,115.9,6.555
7,60,10,"bid",11,108.096,5.04
8,60,10,"bid",6,119.804,12.579
9,60,10,"bid",6,133.54,29.717
10,60,10,"bid",9,128.414,11.97
11,60,10,"bid",12,108.601,5.217
12,60,10,"bid",5,101.748,2.343
13,60,10,"bid",3,99.223,0
14,60,10,"bid",9,108.776,5.023
15,60,10,"bid",6,107.429,6.798
16,60,10,"bid",8,105.263,1.706
17,60,10,"bid",9,121.788,24.503
18,60,10,"bid",9,102.539,2.861
19,60,10,"bid",9,111.997,10.137
20,60,10,"bid",9,109.549,9.048
21,60,10,"bid",0,0,0
22,60,10,"bid",9,118.015,10.863
23,60,10,"bid",0,0,0
24,60,10,"bid",8,103.834,2.863
25,60,10,"bid",6,127.335,25.81
26,60,10,"bid",10,123.272,20.814
27,60,10,"bid",6,113.59,9.857
28,60,10,"bid",18,119.792,17.459
29,60,10,"bid",15,116.471,8.769
30,60,10,"bid",5,104.086,3.086
31,60,10,"bid",8,118.817,14.983
32,60,10,"bid",19,121.86,23.41
33,60,10,"bid",10,111.925,5.962
34,60,10,"bid",6,121.318,9.107
35,60,10,"bid",11,112.521,16.121
36,60,10,"bid",11,110.449,10.195
37,60,10,"bid",5,109.824,1.788
38,60,10,"bid",12,114.824,11.24
39,60,10,"bid",3,167.557,9.474
40,60,10,"bid",11,110.26,11.784
41,60,10,"bid",10,117.649,17.643
42,60,10,"bid",8,109.763,9.925
43,60,10,"bid",11,110.326,10.291
44,60,10,"bid",3,102.12,6.072
45,60,10,"bid",12,117.428,13.626
46,60,10,"bid",7,122.803,15.036
47,60,10,"bid",6,111.954,9.071
48,60,10,"bid",10,106.597,4.995
49,60,10,"bid",6,110.475,4.215
50,60,10,"bid",9,109.648,2.52
51,60,10,"bid",6,108.399,2.228
52,60,10,"bid",7,102.21,1.891
53,60,10,"bid",15,108.017,10.097
54,60,10,"bid",15,109.391,5.127
55,60,10,"bid",12,105.892,4.968
56,60,10,"bid",3,121.813,6.293
