"day","mean_draws","stdev_draws","shout","transactions","mean","stdev"
1,60,10,"bid",0,0,0
2,60,10,"bid",3,138.388,0
3,60,10,"bid",3,141.899,18.975
4,60,10,"bid",10,124.005,10.147
5,60,10,"bid",5,125.026,12.611
6,60,10,"bid",12,122.1,17.381
7,60,10,"bid",4,119.526,10.848
8,60,10,"bid",11,125.761,19.353
9,60,10,"bid",5,107.289,2.873
10,60,10,"bid",19,115.849,20.523
11,60,10,"bid",7,104.595,0.594
12,60,10,"bid",17,119.027,17.585
13,60,10,"bid",6,117.353,13.013
14,60,10,"bid",9,124.012,13.668
15,60,10,"bid",14,108.323,5.382
16,60,10,"bid",11,139.347,24.239
17,60,10,"bid",3,159.922,0
18,60,10,"bid",3,112.369,10.593
19,60,10,"bid",5,106.455,5.141
20,60,10,"bid",23,116.144,22.616
21,60,10,"bid",7,109.321,8.058
22,60,10,"bid",14,111.115,8.343
23,60,10,"bid",9,121.941,13.793
24,60,10,"bid",10,104.483,5.589
25,60,10,"bid",14,107.845,9.968
26,60,10,"bid",13,119.298,23.96
27,60,10,"bid",16,126.152,17.905
28,60,10,"bid",10,118.371,13.399
29,60,10,"bid",10,110.993,12.252
30,60,10,"bid",15,117.865,23.216
31,60,10,"bid",10,109.307,5.091
32,60,10,"bid",3,142.467,0
33,60,10,"bid",13,107.714,3.415
34,60,10,"bid",3,105.926,0
35,60,10,"bid",17,114.849,6.252
36,60,10,"bid",9,110.686,9.737
37,60,10,"bid",12,124.086,18.574
38,60,10,"bid",13,106.75,8.152
39,60,10,"bid",12,107.845,12.7
40,60,10,"bid",11,111.923,10.965
41,60,10,"bid",7,103.876,2.589
42,60,10,"bid",12,107.125,5.291
43,60,10,"bid",15,115.639,12.261
44,60,10,"bid",12,108.419,12.297
45,60,10,"bid",15,122.929,28.585
46,60,10,"bid",16,118.596,12.906
47,60,10,"bid",6,132.468,24.918
48,60,10,"bid",9,102.44,3.572
49,60,10,"bid",21,105.143,5.578
50,60,10,"bid",15,111.441,15.072
51,60,10,"bid",13,111.225,11.615
52,60,10,"bid",9,102.421,1.339
53,60,10,"bid",9,117.2,6.679
54,60,10,"bid",15,106.097,7.61
55,60,10,"bid",21,113.137,17.803
56,60,10,"bid",13,109.27,10.096
57,60,10,"bid",18,113.281,21.322
58,60,10,"bid",15,104.728,4.453
59,60,10,"bid",15,108.883,5.354
60,60,10,"bid",17,105.902,3.448
61,60,10,"bid",19,116.525,14.988
62,60,10,"bid",13,117.925,13.517
63,60,10,"bid",15,113.621,9.722
64,60,10,"bid",21,112.701,8.253
65,60,10,"bid",19,114.232,10.24
66,60,10,"bid",9,118.465,12.893
67,60,10,"bid",11,104.806,3.256
68,60,10,"bid",11,107.068,4.122
69,60,10,"bid",11,111.388,7.422
70,60,10,"bid",25,116.75,8.683
71,60,10,"bid",8,106.163,4.145
72,60,10,"bid",7,117.579,11.498
73,60,10,"bid",6,118.218,15.782
74,60,10,"bid",13,113.08,9.341
75,60,10,"bid",13,113.567,10.936
76,60,10,"bid",9,103.324,6.479
77,60,10,"bid",12,118.841,16.605
78,60,10,"bid",14,113.053,9.22
79,60,10,"bid",16,117.357,15.56
80,60,10,"bid",7,101.309,1.459
81,60,10,"bid",19,116.905,18.147
82,60,10,"bid",18,106.882,4.795
83,60,10,"bid",13,110.206,11.496
84,60,10,"bid",12,108.161,9.505
85,60,10,"bid",10,120.689,9.185
86,60,10,"bid",9,111.12,15.258
87,60,10,"bid",6,104.389,5.462
88,60,10,"bid",20,109.596,8.07
89,60,10,"bid",13,110.176,7.906
90,60,10,"bid",15,110.897,15.95
91,60,10,"bid",9,113.462,9.384
92,60,10,"bid",3,103.003,0
93,60,10,"bid",18,115.521,12.612
94,60,10,"bid",6,111.459,5.581
95,60,10,"bid",7,119.684,13.205
96,60,10,"bid",7,108.369,5.646
97,60,10,"bid",12,117.455,15.244
98,60,10,"bid",13,124.262,19.472
99,60,10,"bid",15,108.657,5.36
100,60,10,"bid",9,110.235,8.253
101,60,10,"bid",9,110.095,10.362
102,60,10,"bid",16,109.582,8.844
103,60,10,"bid",15,115.666,20.868
104,60,10,"bid",6,112.916,4.692
105,60,10,"bid",9,134.075,11.714
106,60,10,"bid",11,105.202,4.692
107,60,10,"bid",13,111.437,3.367
108,60,10,"bid",12,118.69,15.975
109,60,10,"bid",6,111.14,5.414
110,60,10,"bid",5,104.417,2.667
111,60,10,"bid",15,106.144,4.695
112,60,10,"bid",7,100.79,1.98
113,60,10,"bid",12,112.768,8.243
114,60,10,"bid",17,116.687,15.994
115,60,10,"bid",4,111.63,1.156
116,60,10,"bid",15,110.675,8.182
117,60,10,"bid",12,111.262,11.559
118,60,10,"bid",10,103.929,2.866
119,60,10,"bid",13,116.742,18.84
120,60,10,"bid",10,116.707,16.384
121,60,10,"bid",19,106.415,4.928
122,60,10,"bid",14,103.443,1.317
123,60,10,"bid",17,114.584,14.636
124,60,10,"bid",14,112.778,18.911
125,60,10,"bid",19,103.456,0.595
126,60,10,"bid",10,106.054,9.445
127,60,10,"bid",21,112.12,9.3
128,60,10,"bid",9,108.995,1.56
129,60,10,"bid",13,112.982,12.616
130,60,10,"bid",11,106.969,4.376
131,60,10,"bid",17,109.605,9.695
132,60,10,"bid",13,104.688,2.687
133,60,10,"bid",20,109.22,10.307
134,60,10,"bid",17,101.963,1.292
135,60,10,"bid",14,115.639,22.119
136,60,10,"bid",12,105.834,6.463
137,60,10,"bid",17,112.229,16.307
138,60,10,"bid",20,108.26,11.318
139,60,10,"bid",20,104.557,3.394
140,60,10,"bid",16,122.397,19.96
141,60,10,"bid",11,106.174,5.216
142,60,10,"bid",8,103.605,3.665
143,60,10,"bid",23,108.102,7.292
144,60,10,"bid",7,106.465,3.821
145,60,10,"bid",14,110.993,8.415
146,60,10,"bid",23,120.522,19.548
147,60,10,"bid",15,115.777,10.152
148,60,10,"bid",21,109.483,7.508
149,60,10,"bid",13,107.815,7.513
150,60,10,"bid",14,106.916,4.424
151,60,10,"bid",17,120.839,20.299
152,60,10,"bid",15,107.526,6.855
153,60,10,"bid",24,118.99,12.983
154,60,10,"bid",16,117.328,16.448
155,60,10,"bid",26,107.71,5.947
156,60,10,"bid",23,120.545,11.579
157,60,10,"bid",23,110.138,3.845
158,60,10,"bid",18,106.739,3.617
159,60,10,"bid",22,115.809,13.345
160,60,10,"bid",14,113.657,9.508
161,60,10,"bid",17,108.44,10.757
162,60,10,"bid",21,108.09,11.531
163,60,10,"bid",24,113.265,16.889
164,60,10,"bid",12,119.626,16.037
165,60,10,"bid",19,105.175,2.671
166,60,10,"bid",18,109.842,7.152
167,60,10,"bid",19,111.951,10.399
168,60,10,"bid",22,112.12,12.011
169,60,10,"bid",15,105.508,8.997
170,60,10,"bid",21,111.214,14.029
171,60,10,"bid",16,102.589,1.493
172,60,10,"bid",18,110.473,11.068
173,60,10,"bid",9,116.189,19.813
174,60,10,"bid",5,101.818,3.737
175,60,10,"bid",9,102.601,1.005
176,60,10,"bid",11,106.214,6.364
177,60,10,"bid",8,102.685,2.678
178,60,10,"bid",21,123.084,23.73
179,60,10,"bid",21,116.728,13.855
180,60,10,"bid",9,102.949,1.789
181,60,10,"bid",6,127.199,16.541
182,60,10,"bid",7,107.959,10.116
183,60,10,"bid",12,105.248,7.242
184,60,10,"bid",16,106.036,8.224
185,60,10,"bid",13,111.36,16.788
186,60,10,"bid",15,110.567,7.291
187,60,10,"bid",14,116.977,19.685
188,60,10,"bid",14,117.635,13.464
189,60,10,"bid",16,113.777,11.085
190,60,10,"bid",7,112.958,9.604
191,60,10,"bid",20,123.35,19.119
192,60,10,"bid",0,0,0
193,60,10,"bid",10,107.052,3.855
194,60,10,"bid",3,104.917,0
195,60,10,"bid",18,113.499,8.429
196,60,10,"bid",14,117.767,18.822
197,60,10,"bid",12,122.988,27.241
198,60,10,"bid",12,128.343,17.166
199,60,10,"bid",12,103.844,5.362
200,60,10,"bid",9,124.006,22.366
201,60,10,"bid",13,109.264,2.696
202,60,10,"bid",14,110.151,5.676
203,60,10,"bid",15,109.131,6.091
204,60,10,"bid",17,112.176,15.945
205,60,10,"bid",11,102.708,1.425
206,60,10,"bid",18,115.581,18.569
207,60,10,"bid",15,117.243,8.326
208,60,10,"bid",18,115.349,8.137
209,60,10,"bid",15,109.87,4.85
210,60,10,"bid",12,110.255,6.344
211,60,10,"bid",9,107.504,6.553
212,60,10,"bid",16,115.041,8.081
213,60,10,"bid",10,111.228,8.827
214,60,10,"bid",11,107.697,5.764
215,60,10,"bid",13,117.913,14.204
216,60,10,"bid",10,107.336,8.238
217,60,10,"bid",14,121.891,20.485
218,60,10,"bid",18,107.446,5.955
219,60,10,"bid",8,103.891,4.538
220,60,10,"bid",13,113.24,10.414
221,60,10,"bid",12,127.255,22.408
222,60,10,"bid",11,111.36,9.906
223,60,10,"bid",8,106.424,1.69
224,60,10,"bid",13,117.616,12.93
225,60,10,"bid",16,115.015,15.473
226,60,10,"bid",6,111.229,4.908
227,60,10,"bid",6,110.069,5.462
228,60,10,"bid",12,108.77,7.012
229,60,10,"bid",6,113.583,6.05
230,60,10,"bid",11,118.509,11.868
231,60,10,"bid",7,102.476,1.619
232,60,10,"bid",9,107.661,3.912
